seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE	Bacteroides	Porphyromonadaceae_unclassified	Alistipes	Parabacteroides	Bacteroidales_unclassified	Barnesiella	Bacteroidetes_unclassified	Prevotella	Odoribacter	Alloprevotella	Lactobacillus	Blautia	Lachnospiraceae_unclassified	Turicibacter	Firmicutes_unclassified	Clostridium_XlVa	Ruminococcaceae_unclassified	Peptostreptococcaceae_unclassified	Clostridiales_unclassified	Erysipelotrichaceae_unclassified	Clostridium_sensu_stricto	Enterococcus	Staphylococcus	Faecalicoccus	Hungatella	Clostridium_XVIII	Anaerostipes	Flavonifractor	Faecalibacterium	Oscillibacter	Clostridium_IV	Ruminococcus2	Ruminococcus	Terrisporobacter	Eisenbergiella	Fusicatenibacter	Streptococcus	Bacillus	Roseburia	Listeria	Phascolarctobacterium	Romboutsia	Acetatifactor	Coprobacillus	Intestinibacter	Pseudoflavonifractor	Clostridium_XlVb	Dorea	Butyricicoccus	Veillonella	Dialister	Coprococcus	Lactonifactor	Murimonas	Veillonellaceae_unclassified	Holdemania	Pediococcus	Holdemanella	Megasphaera	Bacillales_unclassified	Acidaminococcus	Anaerofilum	Enterobacteriaceae_unclassified	Burkholderiales_unclassified	Bilophila	Parasutterella	Salmonella	Pseudomonas	Pasteurellaceae_unclassified	Helicobacter	Desulfovibrionaceae_unclassified	Sutterella	Neisseria	Campylobacter	Cronobacter	Acinetobacter	Proteobacteria_unclassified	Rhodobacter	Gammaproteobacteria_unclassified	Bifidobacterium	Collinsella	Enterorhabdus	Coriobacteriaceae_unclassified	Olsenella	Akkermansia	Fusobacterium	Anaeroplasma	Pyramidobacter	Bacteria_unclassified	Streptophyta_unclassified	Bacillariophyta_unclassified	Deinococcus	Methanobrevibacter	other
d19_1275_2	d19_1275_2	1275_2	102.1390374	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.060445	0.087534	0.085858	0.08921	11.424129	11.209527	11.647108	2.962046	2.946044	2.978048	2.973047	189	215.558824	201.442203	245.691818	27652	mFMT	-0.178061	0.545471	0.109057	0.279849	-0.289961	0.298595	yWT	fecal	11.6138599537037	56.3187210648148	0.983796296296296	0	0.0217013888888889	0	6.10532407407407	0	0	0	0.922309027777778	0	1.50824652777778	7.91377314814815	0.0687210648148148	0.0180844907407407	0.694444444444444	0	1.82653356481481	2.46672453703704	0	0	0.0108506944444444	0	0	0	0	0	0	0.0542534722222222	0.0831886574074074	0	0	0	0	0	0	0	0	0	0	0	0.0542534722222222	0	0	0.0434027777777778	0.0072337962962963	0.0072337962962963	0.0180844907407407	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64207175925926	0.00361689814814815	0.00361689814814815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34013310185185	0	0.133825231481481	0.202546296296296	0.582320601851852	4.14496527777778	0	0	0	0.0325520833333333	0	0	0	0	0.173611111111114
d19_1275_3	d19_1275_3	1275_3	105.027933	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	19	19	fecal	0	mouse	0.125177	0.098626	0.092976	0.104277	10.1393	9.589882	10.755499	2.871885	2.826021	2.91775	2.903285	81	100.090909	87.65567	135.759748	3250	mFMT	-0.203712	0.534775	0.10781	0.299748	-0.294212	0.267901	yWT	fecal	13.6880959704706	59.089510919717	0.584435558289757	0.0307597662257767	0.0307597662257767	0	3.87573054444786	0	0	0	2.70685942786835	0	1.04583205167641	4.12180867425408	0.123039064903107	0	0.430636727160874	0.0307597662257767	0.46139649338665	4.15256844047985	0	0	0	0	0	0	0	0	0	0.153798831128883	0	0	0.892033220547524	0	0	0	0	0	0	0	0	0	0	0.0615195324515534	0	0	0.0307597662257767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09227929867733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49154106428791	0	0.153798831128883	0.09227929867733	0.36911719470932	5.04460166102738	0	0.0615195324515534	0	0	0	0	0	0	0.184558597354652
d19_1291_1	d19_1291_1	1291_1	101.0638298	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	75000000	mouse	0.04088	0.301995	0.298506	0.305485	3.311308	3.273486	3.350014	1.785997	1.773934	1.79806	1.788723	81	93.75	85.138812	120.277575	55908	hFMT	-0.567739	-0.049158	-0.073084	0.352997	-0.103657	-0.30862	R4_F	fecal	50.6544830299345	0.0250348699974965	1.98311934480169	8.18640248918136	0	1.54322091484568	0	0	0	0	2.21379778977862	0.211008189978899	0.019670254998033	3.46554128965345	0	0.293265619970673	2.0010013947999	0.0447051249955295	0.0143056399985694	0.0518579449948142	4.18976431458102	0	0	2.21379778977862	0	0	0	0	0	0.740316869925968	0.336182539966382	0.801115839919888	0	0.00357640999964236	0	0	0	0	0	0	0	0.0232466649976753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625871749937413	18.6813776331319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95093165480491	0	0	0.0339758949966024	0	0.00357640999964236	0	0	0	0	0.0178820499982118	0	0	0	0.234254854976584
d19_1291_2	d19_1291_2	1291_2	94.93670886	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	109000000	mouse	0.051997	0.282822	0.278093	0.287552	3.53579	3.477635	3.595922	1.868973	1.852352	1.885594	1.873275	68	85	73.499733	120.548002	29321	hFMT	-0.575797	-0.0074400000000000004	-0.086323	0.357282	-0.139217	-0.327728	R4_F	fecal	49.1727220004776	0.0272916453450687	3.50697642684133	13.9357964043257	0.017057278340668	3.47627332582813	0	0	0	0	1.95476409784055	0.279739364786955	0.0477603793538703	2.58588339644526	0	0.863098284037799	2.01275884419882	0.535598539896974	0.00341145566813359	0.0102343670044008	1.62726435369972	0	0	1.03025961177634	0	0	0	0.0443489236857367	0	1.07801999113022	0.405963224507898	1.86606625046908	0	0	0	0	0	0	0	0	0	0	0.00341145566813359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0955207587077406	13.3012656500529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83877460512401	0	0	0.0136458226725344	0	0.0204687340088016	0	0	0	0.0102343670044008	0.00341145566813359	0	0	0	0.231978985433088
d19_1291_3	d19_1291_3	1291_3	96.27659574	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	172000000	mouse	0.050682	0.229427	0.225098	0.233756	4.358689	4.27797	4.442513	2.057857	2.040013	2.075701	2.065397	86	131.111111	103.473811	202.460705	24043	hFMT	-0.536961	-0.061668	-0.086045	0.331271	-0.09187	-0.29468	R4_F	fecal	42.1934786225254	0.0457494593245716	1.75927466311762	8.01863250707037	0.00831808351355848	1.23939444352021	0	0	0	0	3.71402428880386	0.141407419730494	0.070703709865247	4.06338379637332	0.0291132922974547	0.478289802029612	2.86142072866412	0.249542505406754	0.0291132922974547	0.0790217933788055	6.28847113625021	0	0	2.71169522542006	0	0	0	0.0207952087838962	0	0.806854100815172	1.04391948095159	1.23107636000665	0	0.278655797704209	0	0	0.00415904175677924	0	0	0	0	0.0499085010813509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00831808351355848	18.9818665779404	0.0124771252703377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20662119447679	0	0	0.0748627516220263	0	0.016636167027117	0	0	0	0.0207952087838962	0.0124771252703377	0	0	0	0.249542505406751
d19_1292_1	d19_1292_1	1292_1	98.125	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	60000000	mouse	0.043165	0.176847	0.173181	0.180512	5.654612	5.539784	5.7743	2.465928	2.447526	2.48433	2.473609	131	144.5	136.219841	165.914857	27891	hFMT	-0.537537	0.00772	0.029642	0.363778	-0.112945	-0.327405	D4_A	fecal	64.2849460438103	0.0681174488222852	0.573620621661349	0.645323199369017	0.0107553866561503	0.00358512888538343	0	0	0	0	3.40228731222887	0.724196034847453	7.30290753952605	2.15107733123006	0	0.11472412433227	1.26196536765497	0.659663714910551	0.207937475352239	0	0.025095902197684	0	0.0143405155415337	0.75287706593052	0	0	0	0.0967984799053526	0.00717025777076686	0.24020363532069	0.397949306277561	0	0	0	0	0	0	0	0	0	0.75287706593052	0	0	0	0	0	0	0	0.437385724016778	0	0	0	0	0	0	0.0394364177392177	0	0.0179256444269171	0	0	0	0.0143405155415337	10.4649912164342	0	1.59538235399563	1.03968737676119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358512888538343	0	2.00408704692934	0	0	0	0.225863119779156	0.00358512888538343	0	0	0	0.455311368443688
d19_1292_2	d19_1292_2	1292_2	92.10526316	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	21000000	mouse	0.063848	0.088488	0.087214	0.089762	11.301015	11.140619	11.466098	2.955303	2.941212	2.969394	2.962233	177	199.037037	186.566657	227.762873	37572	hFMT	-0.323303	0.036912	0.390235	0.355646	0.103125	-0.200434	D4_A	fecal	49.8962048224836	0.0186299036567839	1.38925852983446	1.10182573055836	0	0.00266141480811199	0	0	0.010645659232448	0	1.07255016766913	0.319369776973439	3.34805982860489	2.72262734869857	0.010645659232448	0.505668813541279	3.14046947357215	0.015968488848672	0.401873636024911	0.00266141480811199	0.109118007132592	0	0	0.239527332730079	0	0	0	1.07255016766913	0.00266141480811199	0.114440836748816	0.175653377335391	0.00266141480811199	0	0	0	0	0	0	0	0	8.73210198541545	0	0	0	0	0	0	0.0186299036567839	0.271464310427423	0	0	0	0.311385532549103	0	0	0.0691967850109118	0	0.0399212221216799	0	0	0	0.0931495182839197	4.83579070633949	0.00266141480811199	2.91424921488263	1.58088039601852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239527332730079	0	14.2252621493586	0	0	0	0.14637781444616	0.00266141480811199	0	0	0	1.05658167882046
d19_1292_3	d19_1292_3	1292_3	102.7472527	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	7000000	mouse	0.091694	0.085202	0.082172	0.088232	11.736845	11.333816	12.169594	3.029658	2.995585	3.063731	3.053195	128	137.730769	131.456384	155.395063	6786	hFMT	-0.274524	0.003944	0.408922	0.342002	0.138506	-0.175527	D4_A	fecal	50.2869757174393	0.25018395879323	0.69168506254599	0.72111846946284	0	0	0.0294334069168506	0	0	0	1.66298749080206	0.838852097130243	5.01839587932303	2.70787343635026	0.0441501103752759	0.529801324503311	2.59013980868286	0.0294334069168506	0.838852097130243	0	0	0	0	0.309050772626932	0	0.0147167034584253	0	0.309050772626932	0	0.0735835172921266	0.235467255334805	0	0	0	0	0	0	0	0	0	6.03384841795438	0	0	0.0147167034584253	0	0	0	0	0.0883002207505519	0	0	0	0.132450331125828	0	0	0	0	0	0	0	0	0	4.19426048565121	0	3.6644591611479	1.14790286975717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147167034584253	0	16.3649742457689	0	0	0	0.559234731420162	0	0	0	0	0.603384841795432
d19_1293_1	d19_1293_1	1293_1	96.08938547	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	33100000	mouse	0.096478	0.138201	0.134813	0.141589	7.235843	7.062714	7.417674	2.502344	2.476176	2.528512	2.511199	75	92	80.335637	129.164103	10676	hFMT	-0.572811	0.028846	-0.307843	0.270172	-0.17325	-0.225364	D5_A	fecal	23.510678156613	0.159235668789809	0.43087298613713	22.0962907455976	0	0	0	0	0	0	1.58298988385163	0	2.71637317347321	3.60621955788685	0	3.22218059198202	2.24803297115024	0.346571749718996	0	0.43087298613713	1.35818658673661	0	0	0.796178343949045	1.61109029599101	12.3267141251405	0.955414012738854	0.440239790183589	0	0.327838141626077	0.515174222555264	1.14275009366804	0	0	0	0	0	0	0	0	0	0	0	0.14050206069689	0	0	0.103034844511053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1764705882353	0	3.35331584863245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468340202322967	0	0	0	0	0	0	0.355938553765455
d19_1293_2	d19_1293_2	1293_2	98.1595092	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	32500000	mouse	0.065643	0.147903	0.144555	0.15125	6.761207	6.611578	6.9177670000000004	2.552791	2.530472	2.57511	2.563158	103	138.769231	117.603201	190.613524	16985	hFMT	-0.604781	0.099204	-0.253629	0.311152	-0.205663	-0.267276	D5_A	fecal	26.6109574530689	0.0470782086741599	0.647325369269699	24.7278291061025	0.01176955216854	0	0.00588477608426999	0	0	0	0.664979697522509	0	2.21856058376979	2.21267580768552	0.01765432825281	9.80992173247808	3.8839522156182	0.664979697522509	0.00588477608426999	0.641440593185429	1.69481551226976	0	0	0.664979697522509	3.91337609603955	6.32024951450597	0.25304537162361	1.75954804919673	0	0.723827458365209	0.36485611722474	1.12987700817984	0	0	0	0	0	0	0	0	0.00588477608426999	0	0	0.0941564173483199	0	0	0.24716059553934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26687459542164	0	4.9020184781969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01765432825281	0	0.21773671511799	0	0.00588477608426999	0	0	0	0	0.247160595539341
d19_1293_3	d19_1293_3	1293_3	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	600000	mouse	0.065717	0.163621	0.160528	0.166715	6.111682	5.998275	6.229461	2.427173	2.408606	2.44574	2.433153	93	118.090909	102.241905	161.119476	24055	hFMT	-0.602059	0.094684	-0.178962	0.340068	-0.202938	-0.297713	D5_A	fecal	31.9457728614796	0.0415852289266852	0.673680708612301	20.5139934295338	0.0124755686780056	0	0	0	0	0	1.1103256123425	0	1.46380005821932	2.25391940782634	0	6.2752110450368	2.48679668981578	0.370108537447499	0.00831704578533705	0.98556992556244	0.482388655549549	0	0	0.482388655549549	10.5210629184514	3.20622115024743	0.245352850667443	1.45548301243398	0	0.748534120680334	0.228718759096769	0.411693766374184	0	0	0	0	0	0	0	0	0.00415852289266852	0	0	0.0415852289266852	0	0	0.0623778433900279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73901110325612	0	5.64727408824386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25366989645278	0	0	0	0	0	0	0.328523308520815
d19_1294_1	d19_1294_1	1294_1	100	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	49000000	mouse	0.049351	0.431131	0.422523	0.43974	2.319479	2.274073	2.366736	1.110166	1.08956	1.130773	1.125486	47	60.571429	51.633668	86.749	9638	noFMT	0.242834	-0.096677	-0.501393	-0.518993	-0.174581	-0.102899	none	fecal	0.393578456758156	0.196789228379078	0.0414293112377007	0.0310719834282755	0	0	0	0	0	0	64.4743656136717	0	0.165717244950803	23.0657690315898	0.0207146556188503	0	0.103573278094252	11.1962713619886	0	0	0	0	0	0	0.0207146556188503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103573278094252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310719834282755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062143966856551	0	0	0	0	0.176074572760228	0	0	0	0.0103573278094302
d19_1294_2	d19_1294_2	1294_2	101.0362694	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	31000000	mouse	0.062011	0.358357	0.352325	0.36439	2.790511	2.744313	2.83829	1.258973	1.241312	1.276633	1.271869	45	79.5	57.417223	140.854767	11585	noFMT	0.174235	-0.096702	-0.534447	-0.480511	-0.171537	-0.080218	none	fecal	0.405452035886818	0.0862663906142167	0.025879917184265	0.10351966873706	0	0.0345065562456867	0	0	0	0	54.6497584541063	0	2.1911663216011	26.9496204278813	0	0.0345065562456867	0.025879917184265	15.3122843340235	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00862663906142167	0	0	0	0	0.00862663906142167	0	0	0	0	0	0	0	0	0	0	0	0.00862663906142167	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345065562456867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00862663906142167	0	0	0	0.00862663906142167	0.0690131124913734	0	0	0	0.0345065562456881
d19_1294_3	d19_1294_3	1294_3	107.1856287	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	3000000	mouse	0.062637	0.409356	0.397861	0.420851	2.442859	2.376136	2.513438	1.163089	1.123084	1.203094	1.199867	39	65.25	47.999282	115.56861	3155	noFMT	0.175374	-0.070707	-0.540901	-0.475923	-0.177992	-0.08282	none	fecal	0.728539752929997	0.475134621476085	0.063351282863478	0.095026924295217	0.063351282863478	0	0	0	0	0	58.5682610072854	0	0.760215394361736	33.8929363319607	0	0.095026924295217	0	5.0364269876465	0.031675641431739	0	0.063351282863478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031675641431739	0	0	0	0	0	0	0	0	0	0.063351282863478	0	0	0	0
d19_1295_2	d19_1295_2	1295_2	97.20930233	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	43000000	mouse	0.038136	0.203273	0.199393	0.207153	4.919496	4.827346	5.015233	2.477366	2.460173	2.49456	2.483332	129	153.8	139.406797	188.099838	36463	hFMT	-0.593668	0.095658000000000007	-0.061803	0.391065	-0.216504	-0.348274	R4_F	fecal	46.7537098499602	0.0384014043942178	5.09092903969059	11.1748086787174	0.00822887237018954	2.43300326411937	0	0	0.748827385687248	0	1.37970760073511	0.447102065446965	6.97808376992073	2.15322160353293	0.00274295745672985	4.31192912197932	8.56625613736731	0.205721809254738	0.53487670406232	0	0.00274295745672985	0	0.0164577447403791	0.633623172504594	0	0.00548591491345969	0	0.0301725320240283	0.0219436596538388	2.10933428422525	0.145376745206682	0.54036261897578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411443618509477	0	0	0	0	0	0	0	0	0	0	0	0	0.0384014043942178	2.07916175220122	0.00274295745672985	0	0	0	0	0	0	0	1.11364072743232	0	0	0	0	0	0	0	0.0603450640480566	0	0	0.00274295745672985	0	0.035658446937488	0	0	0	0.0301725320240283	0.00274295745672985	0	0	0	1.88989768768685
d19_1295_4	d19_1295_4	1295_4	98.21428571	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	57000000	mouse	0.033992	0.387088	0.376954	0.397221	2.583395	2.517493	2.65284	1.774297	1.742144	1.80645	1.783961	76	86.909091	79.335502	111.679265	11743	hFMT	-0.592743	0.020765	-0.09044	0.350168	-0.198718	-0.353015	R4_F	fecal	65.605583453911	0.12767044003745	0.66388628819474	6.66439696995489	0	1.38735211507362	0	0	0.212784066729083	0	3.83862456379266	0.340454506766533	4.73231764405481	6.19627202315091	0	0.621329474848923	2.46829517405737	0.417056770789003	0.15320452804494	0	0	0	0	0.00851136266916333	0	0	0	0.0425568133458167	0	0.28087496808239	0.0340454506766533	1.82143161120095	0	0	0	0	0.0170227253383267	0	0	0	0	0	0	0	0	0	0	0	0.221295429398247	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6939313984168902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00851136266916333	0.0340454506766533	0	0	0	0	0.0595795386841433	0	0	0	0.348965869435688
d19_1296_1	d19_1296_1	1296_1	97.63033175	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	25000000	mouse	0.056829	0.12392	0.121672	0.126168	8.069725	7.925926	8.218838	2.709747	2.694445	2.725049	2.716017	142	161.772727	150.078043	190.397956	34342	hFMT	-0.476924	0.061829	0.197924	0.389125	-0.03269	-0.274627	D4_A	fecal	56.5326267361617	0.0524124275689369	0.0757068398217977	0.716303176775471	0.00291180153160761	0	0	0	0	0	2.02079026293568	1.23460384940162	7.4658591270419	4.11437556416155	0	0.794921818128876	1.65390326995312	0.00873540459482282	0.104824855137874	0.014559007658038	0	0	0	0.658067146143319	0	0.0902658474798358	0	0.381446000640596	0	0.00873540459482282	0.203826107212532	0.282444748565938	0	0	0.0116472061264304	0	0	0	0	0	3.85813702938008	0	0	0	0	0	0	0	0.0990012520746586	0	0	0	0.014559007658038	0	0	0.0378534199108989	0	0.0611478321637597	0	0	0	0	2.98168476836619	0	2.19258655330053	2.71088722592668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931776490114434	0	0.0349416183792913	0	10.5116035291035	0	0	0	0.183443496491279	0	0	0	0	0.792010016597274
d19_1296_2	d19_1296_2	1296_2	98.63013699	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	62000000	mouse	0.054511	0.11324	0.111464	0.115017	8.830776	8.69439	8.971509	2.75935	2.745959	2.772742	2.765373	162	180.37037	169.676987	205.958718	42492	hFMT	-0.467328	0.091483	0.245228	0.401606	-0.043048	-0.292665	D4_A	fecal	59.1176470588235	0.0188235294117647	0.108235294117647	1.86823529411765	0	0	0	0	0.0117647058823529	0	1.15764705882353	2.27058823529412	5.07529411764706	4.22823529411765	0.00235294117647059	1.17647058823529	2.24235294117647	0.0211764705882353	0.195294117647059	0	0.00470588235294118	0	0	0.517647058823529	0	0.129411764705882	0	0.143529411764706	0.00705882352941176	0.145882352941176	0.371764705882353	0	0	0	0.00470588235294118	0	0	0	0	0	3.36470588235294	0	0	0.00235294117647059	0	0	0	0	0.110588235294118	0	0	0	0.0117647058823529	0	0	0.00235294117647059	0	0.0376470588235294	0	0	0	0	0.851764705882353	0	2.75294117647059	2.86823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117647058823529	0	10.2964705882353	0	0	0	0.138823529411765	0.0258823529411765	0	0	0	0.705882352941174
d19_1296_3	d19_1296_3	1296_3	98.55769231	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	108000000	mouse	0.053992	0.107682	0.105751	0.109613	9.286613	9.123043	9.456155	2.835845	2.819605	2.852085	2.84572	172	210.607143	190.669055	251.838613	30979	hFMT	-0.389672	-0.001086	0.245846	0.362952	0.075536	-0.232618	D4_A	fecal	50.4952731261898	0.0677572355047914	0.567870164230633	1.46807343593715	0.00322653502403769	0	0	0.00967960507211306	0.00967960507211306	0	3.10070015810022	0.82276643112961	5.94327751427742	1.7810473332688	0.00322653502403769	0.858258316394025	2.90388152163392	0.051624560384603	0.329106572451844	0	0.051624560384603	0	0	0.277482012067241	0	0.290388152163392	0	0.703384635240216	0.00645307004807537	0.254896266898977	0.280708547091279	0.0225857451682638	0	0	0.00645307004807537	0	0	0	0	0	3.00390410737909	0	0	0	0	0	0	0	0.0806633756009422	0	0	0	0.00322653502403769	0	0	0.0129061400961507	0	0.0129061400961507	0	0.00322653502403769	0	0.00322653502403769	5.92391830413319	0.00322653502403769	2.16823153615332	3.20072274384538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051624560384603	0	0.0290388152163392	0	14.3419481818475	0	0	0	0.154873681153809	0.00322653502403769	0	0	0	0.693705030168104
d19_1297_1	d19_1297_1	1297_1	103.8297872	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	19	19	fecal	6000000	mouse	0.070539	0.147673	0.145257	0.15009	6.771713	6.662688	6.884366	2.487683	2.472149	2.503217	2.492371	96	115.25	102.864072	149.985815	31366	hFMT	-0.61351	-0.184987	-0.05984	0.303924	-0.132553	-0.297847	D5_A	fecal	56.2402371768306	0.0350664668940674	0.608881379706079	7.02604482132041	0	0	0.0095635818802002	0	0	0	1.29745927508049	0	1.21776275941216	4.29723612483662	0	5.11014058465364	5.92304504447066	0.0127514425069336	0	0.867098090471485	0	0	0	0.774650132296216	0	0.940418884886353	0.286907456406006	0.439924766489209	0	0	0.580190634065479	1.7182568778093	0	0	0	0	0	0	0	0	0	0	0	0.32834964455354	0	0.0063757212534668	0.15939303133667	0	0.0988236794287354	0	0	0	0.239089547005005	0	0	0	0	0	0	0	0	0	5.49905958111511	0	5.51499888424878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0095635818802002	0	0	0	0.758710829162538
