feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Otu00215	group	mFMT_other	-1.6126289098007	0.279200227923049	98	36	9.85136383687245e-08	4.11919721054719e-07
Otu00561	group	hFMT	-0.644087500065559	0.112293150008179	98	12	1.17416196889908e-07	4.88427169536886e-07
Otu00360	group	noFMT	-1.0797676137347	0.188978930662431	98	17	1.29293735172632e-07	5.35077150175968e-07
Otu00105	group	hFMT	2.34308538999859	0.413725419086384	98	23	1.60950542149902e-07	6.62689222015157e-07
Otu00139	group	noFMT	-1.64091560849784	0.291327047060589	98	40	1.83989189029727e-07	7.53701906329895e-07
Otu00164	group	noFMT	-2.43818068510936	0.433936589808244	98	34	1.95329105438676e-07	7.96114081257633e-07
Otu00084	group	noFMT	-1.61629170900133	0.290413852503883	98	10	2.45880777915917e-07	9.97114511447966e-07
Otu00189	group	noFMT	-2.47501793281416	0.445033274937197	98	34	2.50216577488021e-07	1.00962389016417e-06
Otu00368	group	noFMT	-1.59494491994168	0.287101627619085	98	25	2.56869369306813e-07	1.03131134841094e-06
Otu00225	group	noFMT	-2.54071802047385	0.458705548252598	98	41	2.75714101377132e-07	1.10149148421458e-06
Otu00036	group	hFMT	-3.25209188406727	0.592354213125578	98	21	3.3993938812019e-07	1.35138466114775e-06
Otu00139	group	mFMT_other	1.73093293364939	0.315737664310033	98	40	3.51679093045165e-07	1.39120111807573e-06
Otu00521	group	mFMT_other	-0.787360367949424	0.144049659639756	98	12	3.77070032593503e-07	1.48436837220955e-06
Otu00356	group	hFMT	-1.28157286250718	0.234986483753717	98	12	3.9704911133112e-07	1.55543025652531e-06
Otu00234	group	noFMT	-2.09298359246593	0.384042392226735	98	10	4.03784921794991e-07	1.57417599946163e-06
Otu00074	group	noFMT	-2.91488274515375	0.536317514707559	98	25	4.30261025884112e-07	1.66933003792538e-06
Otu00108	group	mFMT_other	-1.86656320460357	0.348175221079321	98	11	5.89345655201546e-07	2.27239715862755e-06
Otu00398	group	hFMT	-1.00349161804776	0.187211783121864	98	16	5.91330115627987e-07	2.27239715862755e-06
Otu00411	group	noFMT	-1.11749829548732	0.209567015155537	98	21	6.65101477184427e-07	2.54377673975276e-06
Otu00120	group	noFMT	-1.99130921426653	0.375185221738173	98	17	7.38765095060815e-07	2.81218599865131e-06
Otu00483	group	hFMT	-0.780451136429194	0.147311727166064	98	18	7.6921018849325e-07	2.9143315592209e-06
Otu00304	group	hFMT	-1.04442181470454	0.19728127488024	98	20	7.8189347125918e-07	2.94854220236522e-06
Otu00399	group	noFMT	-1.17507950188255	0.222198843716365	98	14	8.00756101779177e-07	3.00562871691068e-06
Otu00243	group	mFMT_other	1.72315111214395	0.326454639048735	98	32	8.35297925084669e-07	3.12076585899689e-06
Otu00028	group	noFMT	-4.05680520493113	0.771935117023938	98	14	9.20081652099892e-07	3.42168614398439e-06
Otu00263	group	mFMT_other	-1.1066870238432	0.210783928332476	98	13	9.39716819532989e-07	3.47867648331707e-06
Otu00383	group	hFMT	-1.37032749658828	0.263775899677462	98	19	1.18436872070424e-06	4.36431761464988e-06
Otu00369	group	mFMT_other	-1.20750165602489	0.232686670174971	98	21	1.21264942762933e-06	4.4482185822585e-06
Otu00618	group	noFMT	-0.753861931850961	0.146046275157924	98	14	1.3603440868762e-06	4.96741030818594e-06
Otu00185	group	noFMT	-2.4349713526554	0.47210592833729	98	36	1.38386883367475e-06	5.01843434315144e-06
Otu00212	group	hFMT	-1.06090227285839	0.205748577347892	98	11	1.39180934502464e-06	5.01843434315144e-06
Otu00496	group	hFMT	-0.896102068984822	0.173794436746018	98	12	1.39297310144476e-06	5.01843434315144e-06
Otu00210	group	hFMT	1.72388653029994	0.334943111309128	98	24	1.44786855547247e-06	5.19302188562793e-06
Otu00084	group	mFMT_other	-1.61629170900134	0.314747952165883	98	10	1.51937790047722e-06	5.42538922869519e-06
Otu00189	group	hFMT	-1.95323408375815	0.380680983977327	98	34	1.54672122857659e-06	5.49869617383835e-06
Otu00316	group	mFMT_other	-1.11138058451482	0.217753552428232	98	28	1.73012342813318e-06	6.12372634431348e-06
Otu00476	group	noFMT	-0.908058178340905	0.179283593181176	98	11	2.03176020743932e-06	7.15995846027743e-06
Otu00696	group	mFMT_other	0.674964697065851	0.134121200147584	98	11	2.32177156809248e-06	8.14638980630709e-06
Otu00234	group	mFMT_other	-2.09298359246593	0.416221731353657	98	10	2.35991762654473e-06	8.24438755247443e-06
Otu00219	group	hFMT	-1.16459709605794	0.232536337451398	98	15	2.56477093689918e-06	8.9214230434381e-06
Otu00161	group	noFMT	-3.07987076347077	0.617185642563844	98	24	2.76149303143425e-06	9.56448444792891e-06
Otu00066	group	hFMT	2.8469822536239	0.572277931237552	98	19	2.94041239210486e-06	1.01232281687909e-05
Otu00376	group	hFMT	-0.935680113669144	0.188106602993225	98	20	2.94790411358843e-06	1.01232281687909e-05
Otu00154	group	hFMT	1.64196414140912	0.330935388689053	98	27	3.1036440460036e-06	1.06128845132411e-05
Otu00164	group	hFMT	-1.83468556827406	0.371188891471721	98	34	3.35148374102054e-06	1.14120142573991e-05
Otu00251	group	hFMT	-0.636363636363635	0.129080895326987	98	13	3.53012195627005e-06	1.19697832718904e-05
Otu00162	group	noFMT	-2.8592477977684	0.581837077162417	98	49	3.76386542633183e-06	1.27089514604594e-05
Otu00561	group	noFMT	-0.644087500065559	0.131275767386717	98	12	3.88488505253849e-06	1.30629259891607e-05
Otu00261	group	hFMT	1.93863904666781	0.395232191405385	98	21	3.90551596528587e-06	1.30778065725548e-05
Otu00042	group	hFMT	2.29012968005264	0.469193174426432	98	22	4.30523472936562e-06	1.43567125066035e-05
Otu00437	group	mFMT_other	-0.904010037977127	0.185435592584027	98	17	4.40973055390742e-06	1.46446607284086e-05
Otu00194	group	hFMT	1.28818071443594	0.264854338360869	98	20	4.61616634424042e-06	1.52674026221394e-05
Otu00378	group	noFMT	-1.36289573602997	0.28272277880722	98	21	5.49146992356175e-06	1.80882295033238e-05
Otu00352	group	hFMT	0.827434451307453	0.173385770657276	98	22	6.66620143748206e-06	2.17927002845669e-05
Otu00382	group	hFMT	-0.844771022760051	0.17702405776445	98	23	6.67013255302111e-06	2.17927002845669e-05
Otu00264	group	hFMT	-0.972378064671762	0.204211103656356	98	24	6.95396978162455e-06	2.26284419910121e-05
Otu00148	group	hFMT	-2.528950596595	0.534898971982897	98	39	7.95374160017691e-06	2.57777890415372e-05
Otu00300	group	mFMT_other	-1.55696757916731	0.329960810946063	98	17	8.25177960447965e-06	2.66367445632603e-05
Otu00114	group	hFMT	1.89210785596675	0.401535268016929	98	21	8.46612095533278e-06	2.72197594061895e-05
Otu00378	group	hFMT	-1.13923902867772	0.241840760433756	98	21	8.51613053375746e-06	2.72718942092947e-05
Otu00188	group	hFMT	-2.12358144329068	0.451969102496775	98	13	8.93773957305499e-06	2.85089163456734e-05
Otu00036	group	noFMT	-3.25209188406727	0.692488846266676	98	21	9.01857329800557e-06	2.86534986279153e-05
Otu00445	group	hFMT	-0.598632954611013	0.127505183624519	98	10	9.06396201368842e-06	2.86847739021434e-05
Otu00041	group	noFMT	-2.51051646780507	0.53652794785788	98	76	9.64782731244328e-06	3.04132681294599e-05
Otu00013	group	hFMT	2.18688538915093	0.46768127788139	98	51	9.76960333505881e-06	3.06773147524998e-05
Otu00560	group	hFMT	-0.545454545454544	0.116887722116147	98	11	1.01444235473677e-05	3.17308131888595e-05
Otu00248	group	mFMT_other	-1.93246772883383	0.416525166648969	98	42	1.128253875178e-05	3.51544740258164e-05
Otu00370	group	noFMT	-0.903178409156469	0.196210711999154	98	23	1.30152774939225e-05	4.03974189907517e-05
Otu00326	group	mFMT_other	-1.45060004869106	0.315542437625737	98	27	1.33216192806598e-05	4.11898343275572e-05
Otu00143	group	hFMT	-1.41814601038229	0.308765242157968	98	20	1.35426092078176e-05	4.17133039340031e-05
Otu00398	group	noFMT	-1.00349161804776	0.218859035403033	98	16	1.3964978517238e-05	4.28507135490915e-05
Otu00172	group	hFMT	2.3520674888481	0.51398293611122	98	19	1.44616400161254e-05	4.42066041402014e-05
Otu00151	group	mFMT_other	1.52759163149467	0.334151790187579	98	14	1.47241348025595e-05	4.48391576817567e-05
Otu00494	group	mFMT_other	1.19920082952592	0.263959323353008	98	15	1.64479644408485e-05	4.99004033976119e-05
Otu00004	group	hFMT	2.51739966691321	0.554700313567286	98	62	1.67591519060026e-05	5.06540658731987e-05
Otu00447	group	hFMT	-0.553178409156467	0.122001282170445	98	10	1.7028526900444e-05	5.12761985397699e-05
Otu00483	group	noFMT	-0.780451136429195	0.172214066729619	98	18	1.71836628456152e-05	5.15509885368457e-05
Otu00304	group	noFMT	-1.04442181470454	0.230630726353717	98	20	1.7406612241455e-05	5.20264299216821e-05
Otu00434	group	hFMT	0.624023475627344	0.138231901678912	98	18	1.83936494690571e-05	5.47737089355318e-05
Otu00110	group	mFMT_other	2.90694676843774	0.646546012972435	98	21	1.97363896870436e-05	5.85561267553094e-05
Otu00356	group	noFMT	-1.23157286250718	0.274709819592989	98	12	2.07479051173479e-05	6.13317195227097e-05
Otu00064	group	hFMT	-3.76161413302398	0.840041919498446	98	55	2.11756107629425e-05	6.2367583524433e-05
Otu00233	group	hFMT	1.06979147420996	0.240778881770663	98	19	2.42141146501029e-05	7.07999656617141e-05
Otu00383	group	noFMT	-1.37032749658828	0.308365947929665	98	19	2.41407672970448e-05	7.07999656617141e-05
Otu00040	group	hFMT	-3.3572659042773	0.757592397086315	98	40	2.53114548467841e-05	7.37413143009198e-05
Otu00212	group	noFMT	-1.06090227285839	0.24052938561348	98	11	2.74093019445651e-05	7.93328039840406e-05
Otu00496	group	noFMT	-0.896102068984824	0.20317355110008	98	12	2.74273262844453e-05	7.93328039840406e-05
Otu00361	group	mFMT_other	1.30991920455142	0.297558007040216	98	16	2.83105415256087e-05	8.15950250398795e-05
Otu00282	group	noFMT	-1.37136022733829	0.312234010548747	98	28	2.94277522085702e-05	8.45131531399151e-05
Otu00365	group	hFMT	-0.896102068984822	0.204863049014205	98	19	3.15093334506228e-05	9.01703265767824e-05
Otu00581	group	mFMT_other	0.812695378818473	0.185877860562833	98	22	3.17440691567313e-05	9.05210735317391e-05
Otu00021	group	mFMT_other	-2.98897721430735	0.683955945359393	98	28	3.19949878313575e-05	9.09153351405123e-05
Otu00133	group	hFMT	-1.52152695628031	0.349114543221688	98	21	3.34732816613217e-05	9.47822396515319e-05
Otu00606	group	hFMT	-0.572043750032779	0.131764150482878	98	15	3.56789628782589e-05	0.000100674556093549
Otu00476	group	mFMT_other	-0.841391511674238	0.194305964829836	98	11	3.72217604469248e-05	0.000104661883904768
Otu00419	group	hFMT	-0.75386193185096	0.175019355196265	98	16	4.05899811293498e-05	0.000113736509622866
Otu00219	group	noFMT	-1.16459709605794	0.271845487832564	98	15	4.43062273756471e-05	0.000123720157412274
Otu00376	group	noFMT	-0.935680113669143	0.219905120273546	98	20	4.94201603341695e-05	0.000137524377205775
Otu00124	group	hFMT	1.66157132766804	0.391207649856974	98	21	5.08533814407831e-05	0.000141026387706914
Otu00385	group	hFMT	-0.644087500065558	0.151697616905824	98	13	5.1124764030539e-05	0.000141293440317277
Otu00251	group	noFMT	-0.636363636363636	0.15090140037732	98	13	5.69223152443973e-05	0.00015677920956392
Otu00064	group	noFMT	-4.13384341303921	0.982046969126224	98	55	5.85704014499254e-05	0.000160769775408469
Otu00280	group	mFMT_other	1.73784189485547	0.416860188648584	98	14	6.80740349853859e-05	0.00018622286858714
Otu00062	group	hFMT	2.68756303421584	0.651287616004557	98	16	7.95803072494722e-05	0.000216963878210554
Otu00301	group	hFMT	0.981518834793883	0.238622539225026	98	18	8.3554744528625e-05	0.000227032588668688
Otu00382	group	noFMT	-0.844771022760052	0.206949124031572	98	23	9.36813672552683e-05	0.000253694172399334
Otu00581	group	hFMT	-0.598632954611013	0.146706980635923	98	22	9.42152473179684e-05	0.000254286637410035
Otu00058	group	hFMT	2.45733896185885	0.603371040672296	98	19	9.69301162310948e-05	0.000259875760127885
Otu00264	group	noFMT	-0.972378064671761	0.238732009382797	98	24	9.67846760254811e-05	0.000259875760127885
Otu00188	group	noFMT	-2.14797168719313	0.52837230731374	98	13	9.9588329116636e-05	0.000265240203290842
Otu00395	group	hFMT	-1.26764420225754	0.31177414920041	98	16	9.93550050655816e-05	0.000265240203290842
Otu00293	group	hFMT	-1.09062228551054	0.269290588171361	98	13	0.000105282785763062	0.000279484237206548
Otu00335	group	noFMT	-1.2025086626855	0.299122081955469	98	25	0.000117324007496327	0.00031042778376897
Otu00445	group	noFMT	-0.598632954611014	0.149059322183711	98	10	0.000119057728354322	0.00031398557771875
Otu00337	group	hFMT	0.936201076152267	0.233511508625869	98	16	0.000122039431636901	0.000320800720947815
Otu00069	group	hFMT	-2.30443818044459	0.57518122695578	98	50	0.000123267960509605	0.000322978065361205
Otu00560	group	noFMT	-0.545454545454545	0.13664702983009	98	11	0.000130004940952798	0.000339527467148571
Otu00223	group	hFMT	1.12821753664667	0.283750116881478	98	16	0.000137516833533893	0.000357987369876941
Otu00067	group	hFMT	-1.89966389960509	0.478697268528347	98	30	0.000141369707174022	0.00036683393469272
Otu00362	group	hFMT	-1.01360036447215	0.257680917049693	98	18	0.000160160483333842	0.000414261250161573
Otu00143	group	noFMT	-1.4181460103823	0.360960522557968	98	20	0.000162891235396278	0.000419978360909892
Otu00495	group	hFMT	0.453291768310272	0.116472974947744	98	15	0.000185803437536649	0.000477526669083043
Otu00447	group	noFMT	-0.553178409156468	0.142625012638099	98	10	0.000194747496890295	0.000498924539652279
Otu00432	group	hFMT	-0.409090909090909	0.105753120031486	98	14	0.000201896502799779	0.000515602777719689
