seqID	sampleID	sampleType
dn7_1209_2	dn7_1209_2	mouse
dn7_1209_3	dn7_1209_3	mouse
dn7_1209_4	dn7_1209_4	mouse
dn7_1210_1	dn7_1210_1	mouse
dn7_1210_2	dn7_1210_2	mouse
dn7_1210_3	dn7_1210_3	mouse
dn7_1211_1	dn7_1211_1	mouse
dn7_1211_2	dn7_1211_2	mouse
dn7_1211_3	dn7_1211_3	mouse
dn7_1212_1	dn7_1212_1	mouse
dn7_1212_2	dn7_1212_2	mouse
dn7_1212_3	dn7_1212_3	mouse
dn7_1213_1	dn7_1213_1	mouse
dn7_1213_2	dn7_1213_2	mouse
dn7_1213_3	dn7_1213_3	mouse
d0_1901_1	d0_1901_1	mouse
d0_1901_2	d0_1901_2	mouse
d0_1901_3	d0_1901_3	mouse
d0_1904_4	d0_1901_4	mouse
d0_1902_1	d0_1902_1	mouse
d0_1903_1	d0_1903_1	mouse
dn0_1903_2	d0_1903_2	mouse
d0_1904_1	d0_1904_1	mouse
d0_1904_2	d0_1904_2	mouse
d0_1904_3	d0_1904_3	mouse
d0_1905_1	d0_1905_1	mouse
d0_1905_2	d0_1905_2	mouse
d0_1905_3	d0_1905_3	mouse
d0_1906_1	d0_1906_1	mouse
d0_1906_2	d0_1906_2	mouse
d0_1906_3	d0_1906_3	mouse
d0_1907_1	d0_1907_1	mouse
d0_1907_2	d0_1907_2	mouse
d0_1907_3	d0_1907_3	mouse
d1_1901_1	d1_1901_1	mouse
d1_1901_2	d1_1901_2	mouse
d1_1901_3	d1_1901_3	mouse
d1_1901_4	d1_1901_4	mouse
d1_1902_1	d1_1902_1	mouse
d1_1903_1	d1_1903_1	mouse
d1_1903_2	d1_1903_2	mouse
d1_1904_1	d1_1904_1	mouse
d1_1904_2	d1_1904_2	mouse
d1_1904_3	d1_1904_3	mouse
d1_1905_1	d1_1905_1	mouse
d1_1905_2	d1_1905_2	mouse
d1_1905_3	d1_1905_3	mouse
d1_1906_1	d1_1906_1	mouse
d1_1906_2	d1_1906_2	mouse
d1_1906_3	d1_1906_3	mouse
d1_1907_1	d1_1907_1	mouse
d1_1907_2	d1_1907_2	mouse
d1_1907_3	d1_1907_3	mouse
d10_1901_1	d10_1901_1	mouse
d10_1901_2	d10_1901_2	mouse
d10_1901_3	d10_1901_3	mouse
d10_1901_4	d10_1901_4	mouse
d10_1902_1	d10_1902_1	mouse
d10_1903_1	d10_1903_1	mouse
d10_1903_2	d10_1903_2	mouse
d10_1904_1	d10_1904_1	mouse
d10_1904_2	d10_1904_2	mouse
d10_1904_3	d10_1904_3	mouse
d10_1905_1	d10_1905_1	mouse
d10_1905_2	d10_1905_2	mouse
d10_1905_3	d10_1905_3	mouse
d10_1906_1	d10_1906_1	mouse
d10_1906_2	d10_1906_2	mouse
d10_1906_3	d10_1906_3	mouse
d10_1907_1	d10_1907_1	mouse
d10_1907_2	d10_1907_2	mouse
d10_1907_3	d10_1907_3	mouse
d11_1901_1	d11_1901_1	mouse
d11_1901_2	d11_1901_2	mouse
d11_1901_3	d11_1901_3	mouse
d11_1901_4	d11_1901_4	mouse
d11_1902_1	d11_1902_1	mouse
d11_1903_1	d11_1903_1	mouse
d11_1903_2	d11_1903_2	mouse
d11_1904_1	d11_1904_1	mouse
d11_1904_2	d11_1904_2	mouse
d11_1904_3	d11_1904_3	mouse
d11_1905_1	d11_1905_1	mouse
d11_1905_2	d11_1905_2	mouse
d11_1905_3	d11_1905_3	mouse
d11_1906_1	d11_1906_1	mouse
d11_1906_2	d11_1906_2	mouse
d11_1906_3	d11_1906_3	mouse
d11_1907_1	d11_1907_1	mouse
d11_1907_2	d11_1907_2	mouse
d11_1907_3	d11_1907_3	mouse
d12_1901_1	d12_1901_1	mouse
d12_1901_2	d12_1901_2	mouse
d12_1901_3	d12_1901_3	mouse
d12_1901_4	d12_1901_4	mouse
d12_1902_1	d12_1902_1	mouse
d12_1903_1	d12_1903_1	mouse
d12_1903_2	d12_1903_2	mouse
d12_1904_1	d12_1904_1	mouse
d12_1904_2	d12_1904_2	mouse
d12_1904_3	d12_1904_3	mouse
d12_1905_1	d12_1905_1	mouse
d12_1905_2	d12_1905_2	mouse
d12_1905_3	d12_1905_3	mouse
d12_1906_1	d12_1906_1	mouse
d12_1906_2	d12_1906_2	mouse
d12_1906_3	d12_1906_3	mouse
d12_1907_1	d12_1907_1	mouse
d12_1907_2	d12_1907_2	mouse
d12_1907_3	d12_1907_3	mouse
d13_1901_1	d13_1901_1	mouse
d13_1901_2	d13_1901_2	mouse
d13_1901_3	d13_1901_3	mouse
d13_1901_4	d13_1901_4	mouse
d13_1902_1	d13_1902_1	mouse
d13_1903_1	d13_1903_1	mouse
d13_1903_2	d13_1903_2	mouse
d13_1904_1	d13_1904_1	mouse
d13_1904_2	d13_1904_2	mouse
d13_1904_3	d13_1904_3	mouse
d13_1905_1	d13_1905_1	mouse
d13_1905_2	d13_1905_2	mouse
d13_1905_3	d13_1905_3	mouse
d13_1906_1	d13_1906_1	mouse
d13_1906_2	d13_1906_2	mouse
d13_1906_3	d13_1906_3	mouse
d13_1907_1	d13_1907_1	mouse
d13_1907_2	d13_1907_2	mouse
d13_1907_3	d13_1907_3	mouse
d14_1901_1	d14_1901_1	mouse
d14_1901_2	d14_1901_2	mouse
d14_1901_3	d14_1901_3	mouse
d14_1901_4	d14_1901_4	mouse
d14_1902_1	d14_1902_1	mouse
d14_1903_1	d14_1903_1	mouse
d14_1903_2	d14_1903_2	mouse
d14_1904_1	d14_1904_1	mouse
d14_1904_2	d14_1904_2	mouse
d14_1904_3	d14_1904_3	mouse
d14_1905_1	d14_1905_1	mouse
d14_1905_2	d14_1905_2	mouse
d14_1905_3	d14_1905_3	mouse
d14_1906_1	d14_1906_1	mouse
d14_1906_2	d14_1906_2	mouse
d14_1906_3	d14_1906_3	mouse
d14_1907_1	d14_1907_1	mouse
d14_1907_2	d14_1907_2	mouse
d14_1907_3	d14_1907_3	mouse
d15_1901_1	d15_1901_1	mouse
d15_1901_2	d15_1901_2	mouse
d15_1901_3	d15_1901_3	mouse
d15_1901_4	d15_1901_4	mouse
d15_1902_1	d15_1902_1	mouse
d15_1903_1	d15_1903_1	mouse
d15_1903_2	d15_1903_2	mouse
d15_1904_1	d15_1904_1	mouse
d15_1904_2	d15_1904_2	mouse
d15_1904_3	d15_1904_3	mouse
d15_1905_1	d15_1905_1	mouse
d15_1905_2	d15_1905_2	mouse
d15_1905_3	d15_1905_3	mouse
d15_1906_1	d15_1906_1	mouse
d15_1906_2	d15_1906_2	mouse
d15_1906_3	d15_1906_3	mouse
d15_1907_1	d15_1907_1	mouse
d15_1907_2	d15_1907_2	mouse
d15_1907_3	d15_1907_3	mouse
d16_1901_1	d16_1901_1	mouse
d16_1901_2	d16_1901_2	mouse
d16_1901_3	d16_1901_3	mouse
d16_1901_4	d16_1901_4	mouse
d16_1902_1	d16_1902_1	mouse
d16_1903_1	d16_1903_1	mouse
d16_1903_2	d16_1903_2	mouse
d16_1904_1	d16_1904_1	mouse
d16_1904_2	d16_1904_2	mouse
d16_1904_3	d16_1904_3	mouse
d16_1905_1	d16_1905_1	mouse
d16_1905_2	d16_1905_2	mouse
d16_1905_3	d16_1905_3	mouse
d16_1906_1	d16_1906_1	mouse
d16_1906_2	d16_1906_2	mouse
d16_1906_3	d16_1906_3	mouse
d16_1907_1	d16_1907_1	mouse
d16_1907_2	d16_1907_2	mouse
d16_1907_3	d16_1907_3	mouse
d17_1901_1	d17_1901_1	mouse
d17_1901_2	d17_1901_2	mouse
d17_1901_3	d17_1901_3	mouse
d17_1901_4	d17_1901_4	mouse
d17_1902_1	d17_1902_1	mouse
d17_1903_1	d17_1903_1	mouse
d17_1903_2	d17_1903_2	mouse
d17_1904_1	d17_1904_1	mouse
d17_1904_2	d17_1904_2	mouse
d17_1904_3	d17_1904_3	mouse
d17_1905_1	d17_1905_1	mouse
d17_1905_2	d17_1905_2	mouse
d17_1905_3	d17_1905_3	mouse
d17_1906_1	d17_1906_1	mouse
d17_1906_2	d17_1906_2	mouse
d17_1906_3	d17_1906_3	mouse
d17_1907_1	d17_1907_1	mouse
d17_1907_2	d17_1907_2	mouse
d17_1907_3	d17_1907_3	mouse
d18_1901_1	d18_1901_1	mouse
d18_1901_2	d18_1901_2	mouse
d18_1901_3	d18_1901_3	mouse
d18_1901_4	d18_1901_4	mouse
d18_1902_1	d18_1902_1	mouse
d18_1903_1	d18_1903_1	mouse
d18_1903_2	d18_1903_2	mouse
d18_1904_1	d18_1904_1	mouse
d18_1904_2	d18_1904_2	mouse
d18_1904_3	d18_1904_3	mouse
d18_1905_1	d18_1905_1	mouse
d18_1905_2	d18_1905_2	mouse
d18_1905_3	d18_1905_3	mouse
d18_1906_1	d18_1906_1	mouse
d18_1906_2	d18_1906_2	mouse
d18_1906_3	d18_1906_3	mouse
d18_1907_1	d18_1907_1	mouse
d18_1907_2	d18_1907_2	mouse
d18_1907_3	d18_1907_3	mouse
d19_1901_1	d19_1901_1	mouse
d19_1901_2	d19_1901_2	mouse
d19_1901_3	d19_1901_3	mouse
d19_1901_4	d19_1901_4	mouse
d19_1902_1	d19_1902_1	mouse
d19_1903_1	d19_1903_1	mouse
d19_1903_2	d19_1903_2	mouse
d19_1904_1	d19_1904_1	mouse
d19_1904_2	d19_1904_2	mouse
d19_1904_3	d19_1904_3	mouse
d19_1905_1	d19_1905_1	mouse
d19_1905_2	d19_1905_2	mouse
d19_1905_3	d19_1905_3	mouse
d19_1906_1	d19_1906_1	mouse
d19_1906_2	d19_1906_2	mouse
d19_1906_3	d19_1906_3	mouse
d19_1907_1	d19_1907_1	mouse
d19_1907_2	d19_1907_2	mouse
d19_1907_3	d19_1907_3	mouse
d2_1901_1	d2_1901_1	mouse
d2_1901_2	d2_1901_2	mouse
d2_1901_3	d2_1901_3	mouse
d2_1901_4	d2_1901_4	mouse
d2_1902_1	d2_1902_1	mouse
d2_1903_1	d2_1903_1	mouse
d2_1903_2	d2_1903_2	mouse
d2_1904_1	d2_1904_1	mouse
d2_1904_2	d2_1904_2	mouse
d2_1904_3	d2_1904_3	mouse
d2_1905_1	d2_1905_1	mouse
d2_1905_2	d2_1905_2	mouse
d2_1905_3	d2_1905_3	mouse
d2_1906_1	d2_1906_1	mouse
d2_1906_2	d2_1906_2	mouse
d2_1906_3	d2_1906_3	mouse
d2_1907_1	d2_1907_1	mouse
d2_1907_2	d2_1907_2	mouse
d2_1907_3	d2_1907_3	mouse
d20_1901_1	d20_1901_1	mouse
d20_1901_2	d20_1901_2	mouse
d20_1901_3	d20_1901_3	mouse
d20_1901_4	d20_1901_4	mouse
d20_1902_1	d20_1902_1	mouse
d20_1903_1	d20_1903_1	mouse
d20_1903_2	d20_1903_2	mouse
d20_1904_1	d20_1904_1	mouse
d20_1904_2	d20_1904_2	mouse
d20_1904_3	d20_1904_3	mouse
d20_1905_1	d20_1905_1	mouse
d20_1905_2	d20_1905_2	mouse
d20_1905_3	d20_1905_3	mouse
d20_1906_1	d20_1906_1	mouse
d20_1906_2	d20_1906_2	mouse
d20_1906_3	d20_1906_3	mouse
d20_1907_1	d20_1907_1	mouse
d20_1907_2	d20_1907_2	mouse
d20_1907_3	d20_1907_3	mouse
c21_1901_1	d21_1901_1	mouse
d21_1901_2	d21_1901_2	mouse
c21_1901_3	d21_1901_3	mouse
c21_1901_4	d21_1901_4	mouse
d21_1902_1	d21_1902_1	mouse
c21_1903_2	d21_1903_1	mouse
d21_1903_2	d21_1903_2	mouse
c21_1904_1	d21_1904_1	mouse
c21_1904_2	d21_1904_2	mouse
c21_1904_3	d21_1904_3	mouse
c21_1905_1	d21_1905_1	mouse
c21_1905_2	d21_1905_2	mouse
d21_1905_3	d21_1905_3	mouse
c21_1906_1	d21_1906_1	mouse
d21_1906_2	d21_1906_2	mouse
c21_1906_3	d21_1906_3	mouse
c21_1907_1	d21_1907_1	mouse
c21_1907_2	d21_1907_2	mouse
c21_1907_3	d21_1907_3	mouse
d3_1901_1	d3_1901_1	mouse
d3_1901_2	d3_1901_2	mouse
d3_1901_3	d3_1901_3	mouse
d3_1901_4	d3_1901_4	mouse
d3_1902_1	d3_1902_1	mouse
d3_1903_1	d3_1903_1	mouse
d3_1903_2	d3_1903_2	mouse
d3_1904_1	d3_1904_1	mouse
d3_1904_2	d3_1904_2	mouse
d3_1904_3	d3_1904_3	mouse
d3_1905_1	d3_1905_1	mouse
d3_1905_2	d3_1905_2	mouse
d3_1905_3	d3_1905_3	mouse
d3_1906_1	d3_1906_1	mouse
d3_1906_2	d3_1906_2	mouse
d3_1906_3	d3_1906_3	mouse
d3_1907_1	d3_1907_1	mouse
d3_1907_2	d3_1907_2	mouse
d3_1907_3	d3_1907_3	mouse
d4_1901_1	d4_1901_1	mouse
d4_1901_2	d4_1901_2	mouse
d4_1901_3	d4_1901_3	mouse
d4_1901_4	d4_1901_4	mouse
d4_1902_1	d4_1902_1	mouse
d4_1903_1	d4_1903_1	mouse
d4_1903_2	d4_1903_2	mouse
d4_1904_1	d4_1904_1	mouse
d4_1904_2	d4_1904_2	mouse
d4_1904_3	d4_1904_3	mouse
d4_1905_1	d4_1905_1	mouse
d4_1905_2	d4_1905_2	mouse
d4_1905_3	d4_1905_3	mouse
d4_1906_1	d4_1906_1	mouse
d4_1906_2	d4_1906_2	mouse
d4_1906_3	d4_1906_3	mouse
d4_1907_1	d4_1907_1	mouse
d4_1907_2	d4_1907_2	mouse
d4_1907_3	d4_1907_3	mouse
d5_1901_1	d5_1901_1	mouse
d5_1901_2	d5_1901_2	mouse
d5_1901_3	d5_1901_3	mouse
d5_1901_4	d5_1901_4	mouse
d5_1902_1	d5_1902_1	mouse
d5_1903_1	d5_1903_1	mouse
d5_1903_2	d5_1903_2	mouse
d5_1904_1	d5_1904_1	mouse
d5_1904_2	d5_1904_2	mouse
d5_1904_3	d5_1904_3	mouse
d5_1905_1	d5_1905_1	mouse
d5_1905_2	d5_1905_2	mouse
d5_1905_3	d5_1905_3	mouse
d5_1906_1	d5_1906_1	mouse
d5_1906_2	d5_1906_2	mouse
d5_1906_3	d5_1906_3	mouse
d5_1907_1	d5_1907_1	mouse
d5_1907_2	d5_1907_2	mouse
d5_1907_3	d5_1907_3	mouse
d6_1901_1	d6_1901_1	mouse
d6_1901_2	d6_1901_2	mouse
d6_1901_3	d6_1901_3	mouse
d6_1901_4	d6_1901_4	mouse
d6_1902_1	d6_1902_1	mouse
d6_1903_1	d6_1903_1	mouse
d6_1903_2	d6_1903_2	mouse
d6_1904_1	d6_1904_1	mouse
d6_1904_2	d6_1904_2	mouse
d6_1904_3	d6_1904_3	mouse
d6_1905_1	d6_1905_1	mouse
d6_1905_2	d6_1905_2	mouse
d6_1905_3	d6_1905_3	mouse
d6_1906_1	d6_1906_1	mouse
d6_1906_2	d6_1906_2	mouse
d6_1906_3	d6_1906_3	mouse
d6_1907_1	d6_1907_1	mouse
d6_1907_2	d6_1907_2	mouse
d6_1907_3	d6_1907_3	mouse
d7_1901_1	d7_1901_1	mouse
d7_1901_2	d7_1901_2	mouse
d7_1901_3	d7_1901_3	mouse
d7_1901_4	d7_1901_4	mouse
d7_1902_1	d7_1902_1	mouse
d7_1903_1	d7_1903_1	mouse
d7_1903_2	d7_1903_2	mouse
d7_1904_1	d7_1904_1	mouse
d7_1904_2	d7_1904_2	mouse
d7_1904_3	d7_1904_3	mouse
d7_1905_1	d7_1905_1	mouse
d7_1905_2	d7_1905_2	mouse
d7_1905_3	d7_1905_3	mouse
d7_1906_1	d7_1906_1	mouse
d7_1906_2	d7_1906_2	mouse
d7_1906_3	d7_1906_3	mouse
d7_1907_1	d7_1907_1	mouse
d7_1907_2	d7_1907_2	mouse
d7_1907_3	d7_1907_3	mouse
d8_1901_1	d8_1901_1	mouse
d8_1901_2	d8_1901_2	mouse
d8_1901_3	d8_1901_3	mouse
d8_1901_4	d8_1901_4	mouse
d8_1902_1	d8_1902_1	mouse
d8_1903_1	d8_1903_1	mouse
d8_1903_2	d8_1903_2	mouse
d8_1904_1	d8_1904_1	mouse
d8_1904_2	d8_1904_2	mouse
d8_1904_3	d8_1904_3	mouse
d8_1905_1	d8_1905_1	mouse
d8_1905_2	d8_1905_2	mouse
d8_1905_3	d8_1905_3	mouse
d8_1906_1	d8_1906_1	mouse
d8_1906_2	d8_1906_2	mouse
d8_1906_3	d8_1906_3	mouse
d8_1907_1	d8_1907_1	mouse
d8_1907_2	d8_1907_2	mouse
d8_1907_3	d8_1907_3	mouse
d9_1901_1	d9_1901_1	mouse
d9_1901_2	d9_1901_2	mouse
d9_1901_3	d9_1901_3	mouse
d9_1901_4	d9_1901_4	mouse
d9_1902_1	d9_1902_1	mouse
d9_1903_1	d9_1903_1	mouse
d9_1903_2	d9_1903_2	mouse
d9_1904_1	d9_1904_1	mouse
d9_1904_2	d9_1904_2	mouse
d9_1904_3	d9_1904_3	mouse
d9_1905_1	d9_1905_1	mouse
d9_1905_2	d9_1905_2	mouse
d9_1905_3	d9_1905_3	mouse
d9_1906_1	d9_1906_1	mouse
d9_1906_2	d9_1906_2	mouse
d9_1906_3	d9_1906_3	mouse
d9_1907_1	d9_1907_1	mouse
d9_1907_2	d9_1907_2	mouse
d9_1907_3	d9_1907_3	mouse
dn3_1901_1	dn3_1901_1	mouse
dn3_1901_2	dn3_1901_2	mouse
dn3_1901_3	dn3_1901_3	mouse
dn3_1901_4	dn3_1901_4	mouse
dn3_1902_1	dn3_1902_1	mouse
dn3_1903_1	dn3_1903_1	mouse
dn3_1903_2	dn3_1903_2	mouse
dn3_1904_1	dn3_1904_1	mouse
dn3_1904_2	dn3_1904_2	mouse
dn3_1904_3	dn3_1904_3	mouse
dn3_1905_1	dn3_1905_1	mouse
dn3_1905_2	dn3_1905_2	mouse
dn3_1905_3	dn3_1905_3	mouse
dn3_1906_1	dn3_1906_1	mouse
dn3_1906_2	dn3_1906_2	mouse
dn3_1906_3	dn3_1906_3	mouse
dn3_1907_1	dn3_1907_1	mouse
dn3_1907_2	dn3_1907_2	mouse
dn3_1907_3	dn3_1907_3	mouse
dn7_1901_1	dn7_1901_1	mouse
dn7_1901_2	dn7_1901_2	mouse
dn7_1901_3	dn7_1901_3	mouse
dn7_1901_4	dn7_1901_4	mouse
dn7_1902_1	dn7_1902_1	mouse
dn7_1903_1	dn7_1903_1	mouse
dn7_1903_2	dn7_1903_2	mouse
dn7_1904_1	dn7_1904_1	mouse
dn7_1904_2	dn7_1904_2	mouse
dn7_1904_3	dn7_1904_3	mouse
dn7_1905_1	dn7_1905_1	mouse
dn7_1905_2	dn7_1905_2	mouse
dn7_1905_3	dn7_1905_3	mouse
dn7_1906_1	dn7_1906_1	mouse
dn7_1906_2	dn7_1906_2	mouse
dn7_1906_3	dn7_1906_3	mouse
dn7_1907_1	dn7_1907_1	mouse
dn7_1907_2	dn7_1907_2	mouse
dn7_1907_3	dn7_1907_3	mouse
d0_1118_1	d0_1118_1	mouse
d0_1118_2	d0_1118_2	mouse
d0_1118_5	d0_1118_5	mouse
d0_1119_3	d0_1119_3	mouse
d0_1119_4	d0_1119_4	mouse
d0_1119_5	d0_1119_5	mouse
d0_1216_1	d0_1216_1	mouse
d0_1216_2	d0_1216_2	mouse
d0_1216_4	d0_1216_4	mouse
d0_1217_1	d0_1217_1	mouse
d0_1217_2	d0_1217_2	mouse
d0_1217_3	d0_1217_3	mouse
d0_1219_1	d0_1219_1	mouse
d0_1219_2	d0_1219_2	mouse
d0_1219_3	d0_1219_3	mouse
d0_1219_4	d0_1219_4	mouse
d0_1222_1	d0_1222_1	mouse
d0_1222_2	d0_1222_2	mouse
d0_1222_3	d0_1222_3	mouse
d0_1222_4	d0_1222_4	mouse
d0_1223_3	d0_1223_3	mouse
d0_1223_4	d0_1223_4	mouse
d0_1223_5	d0_1223_5	mouse
d0_1225_1	d0_1225_1	mouse
d0_1225_2	d0_1225_2	mouse
d0_1225_3	d0_1225_3	mouse
d0_1225_4	d0_1225_4	mouse
d0_1225_5	d0_1225_5	mouse
d1_1118_1	d1_1118_1	mouse
d1_1118_2	d1_1118_2	mouse
d1_1118_5	d1_1118_5	mouse
d1_1119_3	d1_1119_3	mouse
d1_1119_4	d1_1119_4	mouse
d1_1119_5	d1_1119_5	mouse
d1_1216_1	d1_1216_1	mouse
d1_1216_2	d1_1216_2	mouse
d1_1216_4	d1_1216_4	mouse
d1_1217_1	d1_1217_1	mouse
d1_1217_2	d1_1217_2	mouse
d1_1217_3	d1_1217_3	mouse
d1_1219_1	d1_1219_1	mouse
d1_1219_2	d1_1219_2	mouse
d1_1219_3	d1_1219_3	mouse
d1_1219_4	d1_1219_4	mouse
d1_1222_1	d1_1222_1	mouse
d1_1222_2	d1_1222_2	mouse
d1_1222_3	d1_1222_3	mouse
d1_1222_4	d1_1222_4	mouse
d1_1223_3	d1_1223_3	mouse
d1_1223_4	d1_1223_4	mouse
d1_1223_5	d1_1223_5	mouse
d1_1225_1	d1_1225_1	mouse
d1_1225_2	d1_1225_2	mouse
d1_1225_3	d1_1225_3	mouse
d1_1225_4	d1_1225_4	mouse
d1_1225_5	d1_1225_5	mouse
d10_1118_1	d10_1118_1	mouse
d10_1118_2	d10_1118_2	mouse
d10_1118_5	d10_1118_5	mouse
d10_1119_3	d10_1119_3	mouse
d10_1119_4	d10_1119_4	mouse
d10_1119_5	d10_1119_5	mouse
d10_1216_1	d10_1216_1	mouse
d10_1216_2	d10_1216_2	mouse
d10_1216_4	d10_1216_4	mouse
d10_1217_1	d10_1217_1	mouse
d10_1217_2	d10_1217_2	mouse
d10_1217_3	d10_1217_3	mouse
d10_1219_1	d10_1219_1	mouse
d10_1219_2	d10_1219_2	mouse
d10_1219_3	d10_1219_3	mouse
d10_1219_4	d10_1219_4	mouse
d10_1222_1	d10_1222_1	mouse
d10_1222_2	d10_1222_2	mouse
d10_1222_3	d10_1222_3	mouse
d10_1222_4	d10_1222_4	mouse
d10_1223_3	d10_1223_3	mouse
d10_1223_4	d10_1223_4	mouse
d10_1223_5	d10_1223_5	mouse
d10_1225_1	d10_1225_1	mouse
d10_1225_2	d10_1225_2	mouse
d10_1225_3	d10_1225_3	mouse
d10_1225_4	d10_1225_4	mouse
d10_1225_5	d10_1225_5	mouse
d11_1118_1	d11_1118_1	mouse
d11_1118_2	d11_1118_2	mouse
d11_1118_5	d11_1118_5	mouse
d11_1119_3	d11_1119_3	mouse
d11_1119_4	d11_1119_4	mouse
d11_1119_5	d11_1119_5	mouse
d11_1216_1	d11_1216_1	mouse
d11_1216_2	d11_1216_2	mouse
d11_1216_4	d11_1216_4	mouse
d11_1217_1	d11_1217_1	mouse
d11_1217_2	d11_1217_2	mouse
d11_1217_3	d11_1217_3	mouse
d11_1219_1	d11_1219_1	mouse
d11_1219_2	d11_1219_2	mouse
d11_1219_3	d11_1219_3	mouse
d11_1219_4	d11_1219_4	mouse
d11_1222_1	d11_1222_1	mouse
d11_1222_2	d11_1222_2	mouse
d11_1222_3	d11_1222_3	mouse
d11_1222_4	d11_1222_4	mouse
d11_1223_3	d11_1223_3	mouse
d11_1223_4	d11_1223_4	mouse
d11_1223_5	d11_1223_5	mouse
d11_1225_1	d11_1225_1	mouse
d11_1225_2	d11_1225_2	mouse
d11_1225_3	d11_1225_3	mouse
d11_1225_4	d11_1225_4	mouse
d11_1225_5	d11_1225_5	mouse
d12_1118_1	d12_1118_1	mouse
d12_1118_2	d12_1118_2	mouse
d12_1118_5	d12_1118_5	mouse
d12_1119_3	d12_1119_3	mouse
d12_1119_4	d12_1119_4	mouse
d12_1119_5	d12_1119_5	mouse
d12_1216_1	d12_1216_1	mouse
d12_1216_2	d12_1216_2	mouse
d12_1216_4	d12_1216_4	mouse
d12_1217_1	d12_1217_1	mouse
d12_1217_2	d12_1217_2	mouse
d12_1217_3	d12_1217_3	mouse
d12_1219_1	d12_1219_1	mouse
d12_1219_2	d12_1219_2	mouse
d12_1219_3	d12_1219_3	mouse
d12_1219_4	d12_1219_4	mouse
d12_1222_1	d12_1222_1	mouse
d12_1222_2	d12_1222_2	mouse
d12_1222_3	d12_1222_3	mouse
d12_1222_4	d12_1222_4	mouse
d12_1223_3	d12_1223_3	mouse
d12_1223_4	d12_1223_4	mouse
d12_1223_5	d12_1223_5	mouse
d12_1225_1	d12_1225_1	mouse
d12_1225_2	d12_1225_2	mouse
d12_1225_3	d12_1225_3	mouse
d12_1225_4	d12_1225_4	mouse
d12_1225_5	d12_1225_5	mouse
d13_1118_1	d13_1118_1	mouse
d13_1118_2	d13_1118_2	mouse
d13_1118_5	d13_1118_5	mouse
d13_1119_3	d13_1119_3	mouse
d13_1119_4	d13_1119_4	mouse
d13_1119_5	d13_1119_5	mouse
d13_1216_1	d13_1216_1	mouse
d13_1216_2	d13_1216_2	mouse
d13_1216_4	d13_1216_4	mouse
d13_1217_1	d13_1217_1	mouse
d13_1217_2	d13_1217_2	mouse
d13_1217_3	d13_1217_3	mouse
d13_1219_1	d13_1219_1	mouse
d13_1219_2	d13_1219_2	mouse
d13_1219_3	d13_1219_3	mouse
d13_1219_4	d13_1219_4	mouse
d13_1222_1	d13_1222_1	mouse
d13_1222_2	d13_1222_2	mouse
d13_1222_3	d13_1222_3	mouse
d13_1222_4	d13_1222_4	mouse
d13_1223_3	d13_1223_3	mouse
d13_1223_4	d13_1223_4	mouse
d13_1223_5	d13_1223_5	mouse
d13_1225_1	d13_1225_1	mouse
d13_1225_2	d13_1225_2	mouse
d13_1225_3	d13_1225_3	mouse
d13_1225_4	d13_1225_4	mouse
d13_1225_5	d13_1225_5	mouse
d14_1118_1	d14_1118_1	mouse
d14_1118_2	d14_1118_2	mouse
d14_1118_5	d14_1118_5	mouse
d14_1119_3	d14_1119_3	mouse
d14_1119_4	d14_1119_4	mouse
d14_1119_5	d14_1119_5	mouse
d14_1216_1	d14_1216_1	mouse
d14_1216_2	d14_1216_2	mouse
d14_1216_4	d14_1216_4	mouse
d14_1217_1	d14_1217_1	mouse
d14_1217_2	d14_1217_2	mouse
d14_1217_3	d14_1217_3	mouse
d14_1219_1	d14_1219_1	mouse
d14_1219_2	d14_1219_2	mouse
d14_1219_3	d14_1219_3	mouse
d14_1219_4	d14_1219_4	mouse
d14_1222_1	d14_1222_1	mouse
d14_1222_2	d14_1222_2	mouse
d14_1222_3	d14_1222_3	mouse
d14_1222_4	d14_1222_4	mouse
d14_1223_3	d14_1223_3	mouse
d14_1223_4	d14_1223_4	mouse
d14_1223_5	d14_1223_5	mouse
d14_1225_1	d14_1225_1	mouse
d14_1225_2	d14_1225_2	mouse
d14_1225_3	d14_1225_3	mouse
d14_1225_4	d14_1225_4	mouse
d14_1225_5	d14_1225_5	mouse
d15_1118_1	d15_1118_1	mouse
d15_1118_2	d15_1118_2	mouse
d15_1118_5	d15_1118_5	mouse
d15_1119_3	d15_1119_3	mouse
d15_1119_4	d15_1119_4	mouse
d15_1119_5	d15_1119_5	mouse
d15_1216_1	d15_1216_1	mouse
d15_1216_2	d15_1216_2	mouse
d15_1216_4	d15_1216_4	mouse
d15_1217_1	d15_1217_1	mouse
d15_1217_2	d15_1217_2	mouse
d15_1217_3	d15_1217_3	mouse
d15_1219_1	d15_1219_1	mouse
d15_1219_2	d15_1219_2	mouse
d15_1219_3	d15_1219_3	mouse
d15_1219_4	d15_1219_4	mouse
d15_1222_1	d15_1222_1	mouse
d15_1222_2	d15_1222_2	mouse
d15_1222_3	d15_1222_3	mouse
d15_1222_4	d15_1222_4	mouse
d15_1223_3	d15_1223_3	mouse
d15_1223_4	d15_1223_4	mouse
d15_1223_5	d15_1223_5	mouse
d15_1225_1	d15_1225_1	mouse
d15_1225_2	d15_1225_2	mouse
d15_1225_3	d15_1225_3	mouse
