mouse	sampleID	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU
1759_1	d19_1759_1	93.36492891	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	0
1759_1	d2_1759_1	101.4218009	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1759_1	d20_1759_1	94.31279621	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1759_1	d21_1759_1	97.1563981	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1759_1	d3_1759_1	94.78672986	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1759_1	d4_1759_1	96.68246445	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	62000000
1759_1	d5_1759_1	96.68246445	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1759_1	d6_1759_1	97.63033175	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1759_1	d7_1759_1	96.68246445	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1759_1	d8_1759_1	97.63033175	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1759_1	d9_1759_1	99.52606635	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	1000
1759_1	dn2_1759_1	99.0521327	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1759_1	dn7_1759_1	93.83886256	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1759_2	d0_1759_2	100	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1759_2	d1_1759_2	104.7619048	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	14000000
1759_2	d10_1759_2	101.9047619	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1759_2	d11_1759_2	100.952381	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	0
1759_2	d12_1759_2	97.14285714	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1759_2	d13_1759_2	85.71428571	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	NA	NA
1759_2	d14_1759_2	91.42857143	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1759_2	d15_1759_2	99.04761905	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1759_2	d16_1759_2	100.4761905	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	fecal	4000
1759_2	d17_1759_2	100.4761905	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1759_2	d18_1759_2	100	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1759_2	d19_1759_2	98.0952381	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	0
1759_2	d2_1759_2	104.7619048	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1759_2	d20_1759_2	97.14285714	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1759_2	d21_1759_2	98.57142857	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1759_2	d3_1759_2	102.3809524	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1759_2	d4_1759_2	97.61904762	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	23000000
1759_2	d5_1759_2	97.14285714	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1759_2	d6_1759_2	97.14285714	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1759_2	d7_1759_2	97.61904762	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1759_2	d8_1759_2	98.57142857	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1759_2	d9_1759_2	100	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1759_2	dn2_1759_2	100	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1759_2	dn7_1759_2	99.04761905	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1759_3	d0_1759_3	100	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1759_3	d1_1759_3	95.30516432	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	119000000
1759_3	d10_1759_3	98.5915493	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1759_3	d11_1759_3	98.12206573	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	0
1759_3	d12_1759_3	91.07981221	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1759_3	d13_1759_3	85.44600939	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	NA	NA
1759_3	d14_1759_3	86.85446009	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1759_3	d15_1759_3	93.89671362	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1759_3	d16_1759_3	98.5915493	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	fecal	0
1759_3	d17_1759_3	97.18309859	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1759_3	d18_1759_3	98.5915493	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1759_3	d19_1759_3	96.71361502	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	0
1759_3	d2_1759_3	97.18309859	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1759_3	d20_1759_3	95.30516432	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1759_3	d21_1759_3	96.71361502	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1759_3	d3_1759_3	89.6713615	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1759_3	d4_1759_3	92.95774648	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	37000000
1759_3	d5_1759_3	95.77464789	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1759_3	d6_1759_3	96.71361502	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1759_3	d7_1759_3	95.30516432	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1759_3	d8_1759_3	96.71361502	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1759_3	d9_1759_3	97.18309859	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	2000
1759_3	dn2_1759_3	92.01877934	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1759_3	dn7_1759_3	93.42723005	1759	NA	NA	12/14/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1760_2	d0_1760_2	100	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1760_2	d1_1760_2	96.77419355	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	123000000
1760_2	d10_1760_2	94.26523297	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1760_2	d11_1760_2	94.62365591	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	0
1760_2	d12_1760_2	93.5483871	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1760_2	d13_1760_2	91.7562724	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	fecal	17000000
1760_2	d14_1760_2	84.22939068	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1760_2	d15_1760_2	89.60573477	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1760_2	d16_1760_2	93.18996416	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	fecal	400000
1760_2	d17_1760_2	91.39784946	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1760_2	d18_1760_2	93.18996416	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1760_2	d19_1760_2	93.5483871	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	3000
1760_2	d2_1760_2	96.05734767	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1760_2	d20_1760_2	93.18996416	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1760_2	d21_1760_2	95.34050179	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1760_2	d3_1760_2	89.96415771	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1760_2	d4_1760_2	92.47311828	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	48000000
1760_2	d5_1760_2	92.11469534	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1760_2	d6_1760_2	93.18996416	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1760_2	d7_1760_2	90.68100358	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1760_2	d8_1760_2	96.41577061	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1760_2	d9_1760_2	95.69892473	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1760_2	dn2_1760_2	94.62365591	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1760_2	dn7_1760_2	96.05734767	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1760_3	d0_1760_3	100	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1760_3	d1_1760_3	97.7443609	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	308000000
1760_3	d10_1760_3	98.87218045	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1760_3	d11_1760_3	98.4962406	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	0
1760_3	d12_1760_3	98.12030075	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1760_3	d13_1760_3	95.86466165	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	fecal	3000000
1760_3	d14_1760_3	84.96240602	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1760_3	d15_1760_3	87.21804511	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1760_3	d16_1760_3	95.4887218	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	fecal	250000
1760_3	d17_1760_3	98.87218045	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1760_3	d18_1760_3	96.61654135	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1760_3	d19_1760_3	96.61654135	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	0
1760_3	d2_1760_3	NA	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1760_3	d20_1760_3	96.2406015	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1760_3	d21_1760_3	96.2406015	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1760_3	d3_1760_3	90.60150376	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1760_3	d4_1760_3	90.97744361	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	25000000
1760_3	d5_1760_3	93.23308271	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1760_3	d6_1760_3	95.11278195	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1760_3	d7_1760_3	94.73684211	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1760_3	d8_1760_3	99.2481203	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1760_3	d9_1760_3	97.7443609	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1760_3	dn2_1760_3	96.2406015	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1760_3	dn7_1760_3	92.48120301	1760	NA	NA	12/14/18	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1762_1	d0_1762_1	100	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1762_1	d1_1762_1	100	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	124000000
1762_1	d10_1762_1	99.13793103	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1762_1	d11_1762_1	96.55172414	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	0
1762_1	d12_1762_1	96.55172414	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1762_1	d13_1762_1	94.82758621	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	fecal	3000000
1762_1	d14_1762_1	79.74137931	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1762_1	d15_1762_1	86.63793103	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1762_1	d16_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	NA	NA
1762_1	d17_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1762_1	d18_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1762_1	d19_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	NA	NA
1762_1	d2_1762_1	98.27586207	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1762_1	d20_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1762_1	d21_1762_1	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	NA	NA
1762_1	d3_1762_1	90.51724138	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1762_1	d4_1762_1	91.37931034	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	25000000
1762_1	d5_1762_1	95.68965517	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1762_1	d6_1762_1	94.39655172	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
