feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00027	Otu00028	Otu00029	Otu00032	Otu00033	Otu00034	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00069	Otu00070	Otu00071	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00084	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00120	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00143	Otu00146	Otu00148	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00212	Otu00213	Otu00215	Otu00217	Otu00219	Otu00220	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00234	Otu00236	Otu00237	Otu00239	Otu00240	Otu00243	Otu00245	Otu00246	Otu00248	Otu00251	Otu00253	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00283	Otu00284	Otu00286	Otu00287	Otu00292	Otu00293	Otu00300	Otu00301	Otu00302	Otu00304	Otu00305	Otu00309	Otu00310	Otu00312	Otu00316	Otu00319	Otu00324	Otu00326	Otu00330	Otu00335	Otu00336	Otu00337	Otu00341	Otu00343	Otu00350	Otu00351	Otu00352	Otu00355	Otu00356	Otu00360	Otu00361	Otu00362	Otu00365	Otu00368	Otu00369	Otu00370	Otu00375	Otu00376	Otu00378	Otu00382	Otu00383	Otu00385	Otu00388	Otu00391	Otu00395	Otu00398	Otu00399	Otu00400	Otu00403	Otu00406	Otu00408	Otu00411	Otu00419	Otu00425	Otu00426	Otu00432	Otu00434	Otu00437	Otu00445	Otu00446	Otu00447	Otu00448	Otu00454	Otu00457	Otu00475	Otu00476	Otu00483	Otu00487	Otu00488	Otu00493	Otu00494	Otu00495	Otu00496	Otu00504	Otu00506	Otu00513	Otu00521	Otu00537	Otu00539	Otu00560	Otu00561	Otu00569	Otu00581	Otu00584	Otu00599	Otu00600	Otu00606	Otu00618	Otu00626	Otu00696	Otu00747	Otu00957
cecal_1268_1	4.24792751344359	7.33985000288462	8.34872815423108	-1	-1	-1	1.58496250072116	-1	-1	0.584962500721156	0.584962500721156	-1	-1	1	-1	2.16992500144231	2.58496250072116	3.4594316186373	7.70735913208088	7.76818432477693	9.19475685442225	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	3.4594316186373	0	1	-1	-1	-1	0	-1	-1	8.16992500144231	-1	1.32192809488736	-1	-1	4.16992500144231	-1	0	0.584962500721156	-1	1	-1	-1	-1	7.14974711950468	7.05528243550119	0	-1	-1	3.32192809488736	-1	0	-1	6.4093909361377	2.58496250072116	3.70043971814109	0.584962500721156	2.8073549220576	0	1.32192809488736	5.78135971352466	0.584962500721156	-1	2	2.32192809488736	-1	-1	-1	0	6.6724253419715	-1	-1	4.24792751344359	0	-1	-1	-1	5.61470984411521	5.08746284125034	-1	3	4.24792751344359	0	2.8073549220576	2.58496250072116	3.58496250072116	3.4594316186373	-1	-1	3.32192809488736	-1	1	2	0	0	4.75488750216347	3.32192809488736	5.4594316186373	4.32192809488736	1	3.16992500144231	2	-1	-1	-1	-1	-1	-1	3.16992500144231	1.58496250072116	0	-1	-1	-1	-1	-1	-1	0	1.58496250072116	-1	3.16992500144231	1.58496250072116	-1	-1	4.58496250072116	-1	-1	3.16992500144231	-1	-1	0	-1	-1	-1	0	-1	0	1.58496250072116	2	-1	-1	-1	-1	3.16992500144231	0	-1	-1	-1	-1	0	-1	-1	-1	0	2	-1	1.58496250072116	3.32192809488736	-1	1.58496250072116	1	0	-1	-1	1	2.32192809488736	-1	0	4	-1	0.584962500721156	-1	0	-1	0.584962500721156	-1	0	0	-1	0	2.58496250072116	0	-1	-1	0	-1	-1	1.58496250072116	2	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	0	-1	-1	1.58496250072116	1	0	-1	-1	-1	0	0	-1	0	-1	-1	-1	1.58496250072116	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	0	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1.58496250072116	1	-1	-1	-1	0	-1	-1
cecal_1268_2	2.58496250072116	8.06069593168755	8.18982455888002	-1	-1	-1	2.8073549220576	-1	-1	0.584962500721156	0.584962500721156	-1	-1	-1	-1	2.16992500144231	3.32192809488736	3.16992500144231	7.74146698640115	7.39231742277876	9.13442632022093	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	5	2.8073549220576	1	-1	-1	-1	4.39231742277876	-1	-1	8.57364718749332	-1	1.32192809488736	-1	-1	-1	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.28540221886225	6.68650052718322	0	-1	0	2.32192809488736	-1	0	-1	6.20945336562895	2.32192809488736	2.32192809488736	0.584962500721156	3.32192809488736	-1	1.32192809488736	5.61470984411521	0.584962500721156	1	2	2.8073549220576	-1	-1	2.58496250072116	2	6.18982455888002	-1	-1	0	0	1.58496250072116	-1	-1	4.39231742277876	5.35755200461808	-1	2.58496250072116	4.08746284125034	2.8073549220576	3.70043971814109	0	1	3.58496250072116	2.58496250072116	-1	2.32192809488736	-1	1.58496250072116	3.8073549220576	-1	-1	3.16992500144231	2	0	2.32192809488736	4.58496250072116	3.4594316186373	2.58496250072116	-1	-1	0	-1	-1	-1	5.49185309632967	-1	-1	-1	-1	-1	1.58496250072116	-1	0	3.32192809488736	2.58496250072116	-1	5.28540221886225	4.16992500144231	-1	-1	3.4594316186373	-1	-1	2.32192809488736	-1	2.32192809488736	2.8073549220576	-1	-1	-1	-1	-1	0	1	2	-1	-1	-1	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	0	1.58496250072116	-1	2	3	-1	0	1	-1	-1	-1	1.58496250072116	0	-1	1	4.39231742277876	-1	0.584962500721156	-1	-1	-1	0.584962500721156	-1	1	0	-1	1	1.58496250072116	0	0	-1	-1	-1	2	0	1.58496250072116	0	0	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	3.8073549220576	-1	-1	2	1	-1	-1	-1	-1	1.58496250072116	2.58496250072116	-1	-1	-1	-1	2.32192809488736	-1	1.58496250072116	-1	-1	-1	-1	1.58496250072116	-1	0	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	2.32192809488736	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	1	-1	-1
cecal_1268_3	2.8073549220576	5.64385618977472	7.6724253419715	-1	-1	-1	4.52356195605701	-1	-1	0.584962500721156	0.584962500721156	-1	-1	3.70043971814109	-1	2.16992500144231	2	0	7.34872815423108	7.66533591718518	8.88569637333939	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.58496250072116	1.58496250072116	1	-1	-1	-1	3	-1	-1	7.69348695749933	-1	1.32192809488736	-1	-1	7.28540221886225	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.98868468677217	7.43462822763672	0	-1	3	3.32192809488736	-1	0	-1	5.6724253419715	2	2	0.584962500721156	3.4594316186373	1.58496250072116	1.32192809488736	4.70043971814109	0.584962500721156	0	2	1.58496250072116	-1	-1	-1	0	7.11894107272351	-1	-1	3.4594316186373	0	4.8073549220576	-1	-1	5.6724253419715	4.70043971814109	-1	3	4.08746284125034	3.16992500144231	3.16992500144231	3.8073549220576	4.24792751344359	3.8073549220576	-1	-1	2.58496250072116	-1	1.58496250072116	1	-1	-1	4.52356195605701	0	6.88264304936184	4.70043971814109	2.32192809488736	2.32192809488736	1	1	1	-1	-1	-1	-1	4.08746284125034	4.16992500144231	-1	-1	-1	-1	0	0	2	4.95419631038687	2.58496250072116	-1	6.14974711950468	3.16992500144231	-1	-1	1.58496250072116	-1	1.58496250072116	3	-1	3	1	-1	-1	-1	-1	-1	0	2.32192809488736	3	-1	-1	-1	-1	4.08746284125034	-1	-1	-1	1	-1	0	-1	-1	-1	-1	3	-1	1.58496250072116	3	0	1	1	-1	-1	-1	3	2.58496250072116	0	-1	-1	1.58496250072116	0.584962500721156	-1	1.58496250072116	-1	0.584962500721156	-1	-1	0	-1	-1	1.58496250072116	-1	-1	-1	0	-1	0	0	0	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	0	1.58496250072116	1.58496250072116	1	2.58496250072116	3.16992500144231	-1	-1	3.16992500144231	-1	0	2	-1	-1	0	-1	4.16992500144231	2	-1	0	-1	-1	-1	1	0	-1	0	1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	1	-1	0	-1	1.58496250072116	-1	-1
cecal_1269_2	4.24792751344359	4.58496250072116	-1	0	-1	-1	4.90689059560852	-1	-1	0.584962500721156	8.81378119121704	-1	-1	3	-1	2.16992500144231	4.64385618977472	-1	-1	0	-1	7.28540221886225	-1	3.8073549220576	6.68650052718322	-1	-1	2.58496250072116	5.08746284125034	8.51569983828404	1	-1	-1	5.97727992349992	2.32192809488736	2	6.90689059560852	-1	-1	1.32192809488736	-1	-1	2.58496250072116	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.33985000288462	0	0	-1	-1	3	-1	0	-1	-1	3.32192809488736	4.75488750216347	0.584962500721156	4.08746284125034	-1	1.32192809488736	0	0.584962500721156	2.8073549220576	2	-1	-1	-1	5.7279204545632	-1	-1	-1	-1	5.04439411935845	0	3.58496250072116	-1	-1	2.8073549220576	1.58496250072116	-1	2.58496250072116	0	2.58496250072116	1	-1	1.58496250072116	1	-1	4.16992500144231	-1	-1	-1	4.08746284125034	0	-1	1	-1	-1	0	3.16992500144231	0.584962500721156	4.39231742277876	-1	-1	-1	-1	-1	-1	0	1.58496250072116	0	-1	-1	-1	-1	1	1.58496250072116	1	0	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	2	-1	3.4594316186373	1.58496250072116	4	-1	-1	1	-1	3	1	-1	-1	-1	-1	3	0	-1	0	-1	1	-1	0	-1	-1	-1	0	-1	-1	2	-1	-1	3	1	-1	-1	-1	-1	-1	-1	3	3	-1	0.584962500721156	-1	-1	-1	0.584962500721156	0	-1	0	1	0	-1	1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	1	-1	2.58496250072116	-1	-1	1	-1	2.58496250072116	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	0	-1	-1	-1	-1	-1	-1
cecal_1269_3	2	4.75488750216347	-1	-1	-1	-1	-1	-1	-1	0.584962500721156	8.46352437327118	-1	-1	4.32192809488736	-1	2.16992500144231	-1	-1	-1	-1	-1	6.4594316186373	-1	3.8073549220576	7.32192809488736	-1	-1	2.58496250072116	5.55458885167764	8.59618975614441	1	0	-1	5.20945336562895	3.8073549220576	-1	6.82017896241519	-1	-1	1.32192809488736	-1	-1	6.4093909361377	-1	0	0.584962500721156	-1	1	-1	-1	-1	4.39231742277876	3.70043971814109	0	-1	4.4594316186373	4.32192809488736	-1	0	-1	-1	2.8073549220576	3.16992500144231	0.584962500721156	1.58496250072116	-1	1.32192809488736	4.08746284125034	0.584962500721156	3.4594316186373	2	3.70043971814109	-1	-1	6.02236781302845	-1	-1	-1	-1	4.58496250072116	0	-1	-1	-1	1.58496250072116	2.58496250072116	-1	4.32192809488736	3.4594316186373	3.58496250072116	4.4594316186373	-1	4.52356195605701	3.32192809488736	-1	2.8073549220576	-1	-1	-1	5.58496250072116	-1	-1	0	1	-1	2	4.24792751344359	0.584962500721156	4.70043971814109	-1	0	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	3.4594316186373	3.58496250072116	2.58496250072116	-1	-1	2.58496250072116	2.58496250072116	-1	2.8073549220576	-1	0	1.58496250072116	-1	2.58496250072116	2	3.32192809488736	-1	-1	-1	-1	3.90689059560852	2	3.58496250072116	-1	-1	-1	3.16992500144231	1	1.58496250072116	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	3	2.8073549220576	-1	1.58496250072116	1	-1	-1	-1	1	-1	-1	2	5.12928301694497	-1	0.584962500721156	-1	-1	-1	0.584962500721156	-1	-1	0	0	-1	-1	0	-1	-1	-1	-1	-1	-1	2.58496250072116	2	-1	-1	-1	-1	-1	4.85798099512757	-1	2	-1	-1	2.32192809488736	3.16992500144231	-1	-1	-1	1	-1	2	-1	2.8073549220576	4.24792751344359	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	3.4594316186373	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	0	1.58496250072116	-1	0	0	-1
cecal_1269_4	2.8073549220576	6.12928301694497	-1	-1	-1	-1	3.8073549220576	-1	-1	0.584962500721156	8.56985560833095	-1	-1	4.24792751344359	-1	2.16992500144231	5.04439411935845	-1	-1	-1	-1	6.85798099512757	-1	3.8073549220576	6.5077946401987	-1	-1	2.58496250072116	4.90689059560852	8.12412131182919	1	-1	-1	6.8073549220576	3.4594316186373	-1	6.95419631038687	-1	-1	1.32192809488736	-1	-1	3.90689059560852	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.22881869049588	5.7279204545632	0	-1	-1	3.70043971814109	-1	0	-1	-1	1.58496250072116	2	0.584962500721156	-1	-1	1.32192809488736	1	0.584962500721156	0	2	2.32192809488736	-1	-1	5.85798099512757	-1	-1	-1	-1	4	0	4.90689059560852	-1	-1	1.58496250072116	2.58496250072116	-1	3.4594316186373	2.8073549220576	2	4.24792751344359	-1	5.16992500144231	2.8073549220576	-1	2.32192809488736	-1	-1	0	4.95419631038687	2	-1	0	-1	-1	1	2	0.584962500721156	3.32192809488736	-1	-1	-1	-1	-1	-1	3.90689059560852	3.16992500144231	0	-1	-1	-1	0	0	1.58496250072116	3.16992500144231	2.8073549220576	-1	-1	1	2.58496250072116	-1	-1	-1	-1	1.58496250072116	-1	1.58496250072116	1	2.8073549220576	-1	-1	2	-1	3.32192809488736	1	2.32192809488736	-1	-1	-1	2.32192809488736	0	-1	0	-1	1	-1	0	-1	-1	-1	-1	2	-1	2.8073549220576	0	-1	4.4594316186373	1	-1	-1	-1	0	0	-1	2.8073549220576	3.58496250072116	-1	0.584962500721156	0	-1	-1	0.584962500721156	0	-1	0	0	0	-1	-1	-1	-1	2	0	0	-1	-1	1	2	-1	-1	-1	-1	3.32192809488736	-1	2	-1	-1	-1	0	-1	-1	-1	1	-1	1.58496250072116	-1	2	1	-1	0	1.58496250072116	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	1	0	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	2	2	0	-1	0	-1	-1	-1	0	-1	-1
cecal_1270_1	2	-1	8.52356195605701	-1	-1	-1	6.62935662007961	-1	-1	0.584962500721156	0.584962500721156	-1	-1	1	-1	2.16992500144231	3.58496250072116	2.8073549220576	8.2807707701306	-1	8.84235034341381	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.39231742277876	-1	1	-1	-1	0	1	-1	4.52356195605701	7.98299357469431	-1	1.32192809488736	-1	-1	7.70735913208088	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.64385618977472	6.61470984411521	0	-1	5.24792751344359	4	-1	0	-1	6.02236781302845	-1	4.8073549220576	0.584962500721156	2.58496250072116	-1	1.32192809488736	3.58496250072116	0.584962500721156	1.58496250072116	2	2.32192809488736	-1	-1	3.58496250072116	0	6.35755200461808	-1	-1	1	4.16992500144231	2.32192809488736	-1	-1	5.24792751344359	4.64385618977472	-1	-1	2.8073549220576	2.8073549220576	1	2.58496250072116	4.64385618977472	3.4594316186373	0	2	5.58496250072116	0	0	1.58496250072116	-1	-1	6.4594316186373	3.90689059560852	6.84549005094437	2	0	3.4594316186373	1.58496250072116	2	-1	0	-1	-1	-1	-1	3	-1	-1	-1	-1	1	-1	-1	2.58496250072116	2.58496250072116	-1	-1	-1	0	-1	4.24792751344359	-1	2.32192809488736	2	-1	3.4594316186373	1	0	-1	-1	3	-1	0	2	4.90689059560852	0	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2.32192809488736	-1	2.58496250072116	1.58496250072116	-1	1.58496250072116	1	0	-1	-1	2.32192809488736	0	-1	1	-1	1	0.584962500721156	-1	3	-1	0.584962500721156	-1	-1	0	-1	1	-1	-1	-1	-1	1	-1	1.58496250072116	2.32192809488736	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	1	2.32192809488736	0	-1	1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1
cecal_1270_2	3.4594316186373	-1	8.64745842645492	-1	-1	-1	6.78135971352466	-1	-1	0.584962500721156	0.584962500721156	-1	-1	1	-1	2.16992500144231	3.4594316186373	4	8.29462074889163	-1	9.23840473932508	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	5.61470984411521	-1	1	-1	-1	1.58496250072116	3.8073549220576	-1	4.85798099512757	7.78135971352466	-1	1.32192809488736	-1	-1	6.78135971352466	-1	0	0.584962500721156	-1	1	-1	-1	-1	7.67948009950545	6.8073549220576	0	-1	3.32192809488736	2	-1	0	-1	5.83289001416474	1.58496250072116	1.58496250072116	0.584962500721156	2.58496250072116	1	1.32192809488736	4	0.584962500721156	0	2	1	-1	-1	4.16992500144231	2.8073549220576	6.18982455888002	-1	-1	1.58496250072116	3.32192809488736	2.58496250072116	-1	-1	4.85798099512757	2.58496250072116	-1	0	3	3.16992500144231	2.58496250072116	3	4.52356195605701	4.58496250072116	0	2.8073549220576	3.70043971814109	-1	0	1.58496250072116	-1	-1	5.6724253419715	3.58496250072116	4.08746284125034	1.58496250072116	1.58496250072116	4.16992500144231	2.58496250072116	1	0	-1	-1	-1	-1	1	3.8073549220576	-1	-1	-1	-1	0	-1	-1	4.32192809488736	2.32192809488736	-1	-1	0	-1	-1	5.52356195605701	-1	0	2	-1	3.8073549220576	1.58496250072116	1.58496250072116	-1	-1	2	-1	0	1.58496250072116	3.8073549220576	1	-1	-1	-1	1.58496250072116	1	-1	-1	-1	-1	0	-1	-1	-1	-1	3.4594316186373	-1	1.58496250072116	1.58496250072116	0	1	1	-1	-1	-1	-1	1	0	-1	-1	-1	0.584962500721156	-1	2.8073549220576	-1	0.584962500721156	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	0	2.32192809488736	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	2.32192809488736	-1	-1	0	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1.58496250072116	-1	-1	-1	-1	1.58496250072116	-1	-1
cecal_1270_3	2	-1	8.61838550225861	-1	-1	-1	6.44294349584873	-1	-1	0.584962500721156	0.584962500721156	-1	-1	1	-1	2.16992500144231	2.58496250072116	2	8.47167521439204	-1	8.84862294042934	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	5.04439411935845	-1	1	-1	-1	-1	3.8073549220576	-1	5.24792751344359	7.65821148275179	-1	1.32192809488736	-1	-1	7.59991284218713	-1	0	0.584962500721156	-1	1	-1	-1	-1	7.20945336562895	5.35755200461808	0	-1	3.32192809488736	4.16992500144231	-1	0	-1	5.88264304936184	1.58496250072116	3.90689059560852	0.584962500721156	2.8073549220576	-1	1.32192809488736	4.16992500144231	0.584962500721156	-1	2	2.32192809488736	-1	-1	4.8073549220576	0	6.16992500144231	-1	-1	0	4.52356195605701	1	-1	-1	4.58496250072116	4.16992500144231	-1	-1	3.4594316186373	2.8073549220576	1.58496250072116	2.32192809488736	4.8073549220576	3.32192809488736	1	-1	5.78135971352466	-1	-1	1	1	-1	6.53915881110803	3.58496250072116	5.95419631038687	2.8073549220576	1.58496250072116	3.32192809488736	3.16992500144231	3.16992500144231	-1	-1	-1	-1	-1	1	3.58496250072116	-1	-1	-1	-1	0	-1	-1	5.16992500144231	2.32192809488736	-1	-1	-1	-1	-1	5.20945336562895	-1	2.58496250072116	2	-1	3.4594316186373	0	1.58496250072116	-1	-1	2.32192809488736	0	0	1	4	1.58496250072116	-1	-1	-1	3	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2	-1	2	2.58496250072116	1	0	1	-1	-1	-1	2	2	1	3	-1	2.32192809488736	0.584962500721156	-1	3.8073549220576	-1	0.584962500721156	-1	-1	0	-1	-1	1	-1	-1	-1	2	-1	1	1.58496250072116	2.32192809488736	1	2.32192809488736	-1	-1	1	-1	-1	-1	-1	-1	0	1	-1	2.58496250072116	1.58496250072116	0	0	1.58496250072116	1	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	-1	0	-1	-1	-1	-1	-1
cecal_1270_4	2.58496250072116	-1	8.79766152585376	-1	-1	-1	6.59991284218713	-1	-1	0.584962500721156	0.584962500721156	-1	-1	-1	-1	2.16992500144231	3.8073549220576	2.32192809488736	8.38801728534514	-1	8.92481250360578	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.32192809488736	-1	1	-1	-1	-1	2.32192809488736	-1	5.4262647547021	7.99435343685886	-1	1.32192809488736	-1	-1	7	-1	0	0.584962500721156	-1	1	-1	-1	-1	7.45121111183233	6.59991284218713	0	-1	4.70043971814109	4.08746284125034	-1	0	-1	6.12928301694497	3	3	0.584962500721156	1	-1	1.32192809488736	4.32192809488736	0.584962500721156	0	2	3.16992500144231	-1	-1	3.70043971814109	-1	6.5077946401987	-1	-1	1	3.58496250072116	-1	-1	-1	5.28540221886225	3	-1	-1	4.39231742277876	3.32192809488736	2.58496250072116	2	5.08746284125034	4.24792751344359	0	-1	3.16992500144231	-1	-1	1	-1	-1	5.35755200461808	2.58496250072116	4.95419631038687	2.8073549220576	2.58496250072116	2.58496250072116	0	2.8073549220576	-1	1.58496250072116	-1	-1	-1	3.32192809488736	3.32192809488736	-1	-1	-1	-1	0	-1	-1	4.24792751344359	2.58496250072116	-1	-1	-1	-1	-1	5.6724253419715	-1	3.58496250072116	0	-1	3.70043971814109	1.58496250072116	-1	-1	-1	1.58496250072116	-1	0	1.58496250072116	3.90689059560852	1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2.32192809488736	-1	1	4.08746284125034	0	-1	1	-1	-1	-1	0	1	-1	3	-1	0	0.584962500721156	-1	-1	-1	0.584962500721156	-1	1	0	-1	-1	0	-1	0	-1	0	-1	-1	2.32192809488736	2.32192809488736	1	2	-1	-1	0	-1	-1	-1	-1	-1	0	-1	-1	1.58496250072116	0	1	-1	2	1.58496250072116	1.58496250072116	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1.58496250072116	-1	-1	0	0	-1	-1	0	-1	-1
cecal_1271_2	2.58496250072116	5.88264304936184	-1	-1	-1	-1	6.32192809488736	-1	-1	0.584962500721156	9.09011241966429	-1	-1	3.16992500144231	-1	2.16992500144231	4.08746284125034	-1	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.64385618977472	8.49585502688717	1	-1	-1	6.55458885167764	2.32192809488736	3.16992500144231	7.8008998999203	-1	-1	1.32192809488736	-1	-1	-1	-1	0	0.584962500721156	-1	1	-1	-1	-1	5.64385618977472	-1	0	-1	-1	2.58496250072116	-1	0	-1	-1	1	1.58496250072116	0.584962500721156	4.8073549220576	-1	1.32192809488736	0	0.584962500721156	-1	2	2	-1	-1	5.08746284125034	-1	-1	-1	-1	4.58496250072116	0	4.16992500144231	-1	-1	-1	4.70043971814109	-1	-1	1	2.58496250072116	6.12928301694497	-1	4.52356195605701	1	-1	1.58496250072116	-1	-1	-1	4.58496250072116	0	-1	2	2.58496250072116	-1	-1	1	0.584962500721156	3.8073549220576	1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	0	0	1.58496250072116	-1	-1	0	2.58496250072116	-1	1	-1	0	3.32192809488736	-1	3.32192809488736	1	1	-1	-1	-1	-1	6.84549005094437	1.58496250072116	1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2.8073549220576	-1	3	0	-1	-1	1	-1	-1	0	-1	-1	-1	-1	4.24792751344359	-1	0.584962500721156	-1	2.32192809488736	-1	0.584962500721156	2	0	0	0	0	-1	-1	-1	-1	-1	0	1.58496250072116	-1	1	-1	-1	-1	-1	2.32192809488736	-1	4.16992500144231	-1	4.24792751344359	-1	-1	2.58496250072116	3.70043971814109	0	-1	-1	-1	-1	0	-1	0	0	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	1	-1	-1	-1	-1	1.58496250072116	-1
