feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d32_1294_2	118	0	1	502	0	0	453	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1158	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d32_1294_3	156	0	0	611	0	0	470	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1377	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d32_1295_2	12	0	1053	26	1	1	37	0	0	19	0	2	155	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	54	0	580	1	0	10	0	0	0	77	39	0	0	0	0	5	112	0	7	0	0	0	40	0	0	0	0	0	0	0	0	19	0	0	0	0	35	0	0	1	0	0	0	0	0	3	0	0	0	98	0	0	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	7	0	34	0	0	0	0	0	0	68	0	0	0	0	0	1	0	0	38	7	0	0	0	1	5	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
d32_1295_4	35	0	1262	40	0	1	41	0	0	33	0	0	93	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	19	0	0	50	0	579	0	0	7	0	0	0	66	26	0	0	0	0	0	81	0	5	0	0	0	6	0	0	0	0	0	0	0	0	20	0	0	0	0	43	0	0	1	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	8	0	23	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d32_1296_1	15	471	412	61	116	441	60	244	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	0	0	19	0	35	0	0	3	0	0	0	35	7	68	25	0	1	4	4	0	14	75	36	0	0	6	0	4	0	9	0	0	0	1	0	3	1	0	17	0	0	0	0	0	0	0	0	21	0	0	0	3	15	0	0	2	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	16	0	11	4	0	0	5	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	1	0	5	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	2	0	0	0	0
d32_1296_2	10	353	366	38	73	432	11	252	0	71	0	1	0	0	3	0	0	0	0	0	0	0	0	0	73	0	0	1	0	2	0	0	8	0	67	0	0	5	1	1	0	61	8	42	124	0	0	2	6	0	3	104	63	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	9	0	0	0	0	10	0	0	3	0	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	2	0	0	0	0	15	0	12	2	0	0	5	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	9	0	1	0	0	3	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
d32_1296_3	9	518	358	55	20	551	7	420	0	7	0	1	0	0	13	0	0	0	0	0	0	0	0	0	44	0	0	0	0	9	0	0	1	0	82	23	0	1	0	0	0	2	0	42	0	0	0	6	9	0	0	61	45	0	40	22	0	31	0	8	0	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	1	10	0	0	0	0	0	0	0	0	0	33	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	1	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	2
d32_1297_1	12	0	1106	111	0	528	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	199	3	0	8	3	0	0	0	24	103	63	0	0	0	0	0	8	100	0	0	0	42	0	0	0	235	0	0	0	57	0	0	0	0	0	0	55	0	30	0	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0
d32_1297_2	5	0	944	114	0	755	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	181	3	0	8	13	0	0	0	28	146	50	0	0	0	0	0	7	104	0	0	0	39	0	0	0	187	0	0	0	19	0	0	0	0	0	0	75	0	37	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	11	1	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	9	0	0	0
d32_1297_3	3	1	1061	118	0	622	35	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	101	4	0	9	1	0	0	0	30	146	93	0	0	0	0	0	6	131	0	0	0	31	0	0	0	223	0	0	0	42	0	0	0	0	0	0	40	0	34	0	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	3	0	0	0
d37_1216_1	152	1283	0	1029	0	0	108	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1216_2	213	1106	0	1152	0	3	35	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1216_4	102	1605	32	1005	0	15	35	16	0	6	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1217_1	94	1740	0	906	0	0	72	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1217_2	138	1496	1	1129	0	0	121	1	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1217_3	246	1230	0	968	0	0	251	1	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37_1223_3	37	445	661	56	0	507	61	433	0	103	0	1	101	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	44	72	9	0	0	29	0	0	1	0	0	0	0	0	0	0	0	13	0	0	11	0	0	5	0	0	17	0	0	6	0	0	0	0	0	1	2	0	0	47	7	0	0	0	0	0	0	0	0	10	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0	17	7	0	0	0	5	0	0	9	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	3	1
d37_1223_4	34	382	610	144	0	390	28	441	0	83	0	0	84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	97	76	10	0	0	24	0	0	3	0	0	0	0	0	0	0	0	5	0	0	30	0	0	7	0	0	0	0	0	9	5	0	0	0	0	5	3	0	0	61	4	0	0	0	0	0	0	0	0	25	43	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	25	0	0	0	17	6	0	0	0	12	0	0	30	0	7	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	0	2	26	0	1	0	0	0	0	0	0	3	2	0	0	1	1	0	1	0	0	1	1
d37_1223_5	20	526	598	102	0	431	16	383	0	80	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	99	3	0	0	36	0	0	4	0	0	0	0	0	0	0	0	11	0	0	42	0	0	2	0	0	0	0	0	8	10	0	0	0	0	1	1	0	0	51	8	0	0	3	0	0	0	0	0	18	41	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	19	0	0	0	9	9	0	0	0	9	0	0	29	0	6	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	9	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
d37_1225_1	30	608	768	6	1	0	72	691	0	127	0	0	149	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	66	35	37	0	0	35	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	6	0	2	0	0	0	0	0	3	0	0	0	5	0	0	0	1	0	0	0	0	0	0	25	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	33	20	0	0	0	22	2	0	5	0	12	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	0	2	0	6	0	0	0	3	0	3	17	0	1	0	0	0	0	0	0	3	1	0	0	2	1	0	1	0	0	1	0
d37_1225_2	43	683	748	40	0	0	36	613	0	107	0	0	114	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	29	51	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	13	0	5	0	0	0	0	0	5	1	0	0	21	0	0	0	3	0	0	0	0	0	0	45	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	15	3	0	0	0	15	0	0	22	0	42	2	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	1	0	1	17	0	0	0	0	0	0	0	0	1	0	12	0	4	0	0	0	7	0	2	27	0	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	0	1	0	1
d37_1225_3	20	814	756	83	0	2	22	506	0	119	0	0	144	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	49	95	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	8	5	0	0	0	22	0	0	9	0	29	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	8	0	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1
d41_1191_1	11	49	1168	1	0	0	127	0	0	0	0	0	0	2	0	0	2	0	608	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15	0	0	0	1	0	0	0	60	0	0	0	0	0	0	0	0	2	0	13	4	0	0	0	3	9	0	21	0	0	21	0	3	0	14	0	0	0	2	34	0	0	17	55	0	0	15	26	0	4	48	8	27	19	6	4	2	0	7	4	0	0	19	8	31	8	9	2	57	4	0	0	0	0	5	8	0	0	0	9	10	0	12	1	0	19	0	3	11	0	3	9	1	0	0	11	1	13	0	0	0	8	9	0	2	0	0	0	0	0	0	13	0	4	0	9	0	5	0	0	3	6	0	3	5	4	0	0	0	0	0	0	0	1	9	7	9	0	0	7	0	4	3	3	0	2	1	0	0	3	0	0	0	0	0	0	2	2	0
d41_1191_2	23	164	1157	4	0	0	139	0	0	0	0	0	0	8	0	0	5	0	617	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	49	24	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	29	0	0	8	0	0	0	4	5	0	3	0	0	10	0	0	0	6	0	0	0	2	17	0	0	10	46	0	0	28	15	0	4	19	3	19	24	13	11	0	0	7	2	0	0	11	1	20	19	5	1	21	6	0	2	0	0	3	0	0	0	1	38	5	0	18	2	0	8	0	0	8	0	4	10	1	0	0	8	0	4	3	0	0	10	8	0	2	0	0	0	1	0	0	1	0	7	0	3	0	1	0	0	2	12	0	2	2	1	1	0	0	0	2	0	0	0	4	2	1	0	0	1	0	3	0	5	1	1	1	0	0	7	0	0	0	0	0	0	3	0	0
d41_1191_3	5	217	698	0	0	0	123	0	0	0	0	0	0	4	0	0	2	0	401	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	108	13	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0	3	39	0	32	0	0	37	0	3	0	36	0	0	11	4	50	0	0	12	13	0	0	1	41	0	0	69	4	22	79	9	2	1	0	17	5	0	0	65	3	19	39	15	3	118	15	1	7	0	0	1	15	0	0	0	16	28	0	10	1	0	30	0	5	5	0	0	0	1	0	0	6	4	25	0	0	0	3	57	0	5	0	1	0	0	0	0	17	0	6	0	13	0	7	0	0	3	8	1	2	10	9	0	0	0	0	3	0	0	0	5	1	9	0	0	3	0	6	2	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0
d41_1192_2	33	0	2	344	0	1	254	0	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1192_3B	51	0	1	415	0	0	240	0	0	0	0	565	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1216_1	223	1054	286	808	2	0	58	0	0	0	0	410	31	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1216_2	238	1280	0	887	0	0	132	0	0	1	0	355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1216_4	119	1360	10	904	0	0	131	1	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1217_1	231	1437	1	1002	0	0	156	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
