feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d16_1269_1	3.16992500144231	9.14974711950468	-1	-1	-1	-1	3.58496250072116	-1	4.95419631038687	-1	8.04984854945056	-1	-1	2	-1	-1	5.04439411935845	-1	6.56985560833095	-1	5.4262647547021	5.93073733756289	-1	-1	-1	5.61470984411521	-1	-1	-1	-1	-1	3.90689059560852	-1	2	-1	-1	0	3.58496250072116	4.39231742277876	4.08746284125034	-1	-1	-1	-1	-1	-1	6.28540221886225	-1	-1	-1	-1	-1	-1	7.4178525148859	-1	-1	3.8073549220576	3.58496250072116	-1	-1	3.32192809488736	1.58496250072116	3.8073549220576	-1	3	-1	7	4.90689059560852	-1	5.49185309632967	-1	3.4594316186373	-1	-1	5.24792751344359	-1	-1	-1	-1	5.6724253419715	6.10852445677817	-1	-1	6.35755200461808	3.90689059560852	-1	0	3.4594316186373	2	2	3.8073549220576	-1	-1	-1	-1	-1	2.58496250072116	-1	0	-1	4.32192809488736	-1	-1	3.8073549220576	-1	0	-1	-1	-1	-1	-1	2.8073549220576	4.4594316186373	-1	-1	-1	2.58496250072116	4.39231742277876	-1	0	1	-1	0	-1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	3	-1	-1	2.32192809488736	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3.16992500144231	1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	0	0	-1	2.32192809488736	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1269_2	6.08746284125034	9.07414146275251	-1	0	-1	-1	3.4594316186373	-1	3.32192809488736	-1	7.38370429247405	-1	-1	2.8073549220576	-1	-1	5.61470984411521	-1	7.33985000288462	-1	5.16992500144231	5.75488750216347	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	0	-1	6.44294349584873	-1	-1	-1	0	4.70043971814109	4.85798099512757	-1	-1	-1	-1	-1	-1	5.4594316186373	-1	-1	-1	-1	-1	-1	6.83289001416474	-1	-1	0	4.24792751344359	-1	-1	3.32192809488736	2	0	-1	3.4594316186373	-1	6.4093909361377	4.70043971814109	-1	3.8073549220576	-1	2	-1	-1	4.32192809488736	-1	-1	-1	-1	5.4594316186373	5.35755200461808	-1	-1	5.55458885167764	4.70043971814109	-1	-1	3.58496250072116	0	0	3	-1	-1	-1	-1	0	2.58496250072116	0	2.32192809488736	-1	4.08746284125034	-1	-1	0	-1	0	1	-1	-1	-1	-1	3.58496250072116	4.4594316186373	-1	-1	2.32192809488736	2.58496250072116	3.4594316186373	-1	0	3.16992500144231	-1	1	-1	1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	2.32192809488736	-1	1.58496250072116	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2.58496250072116	3	-1	-1	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	0	3.16992500144231	-1
d16_1269_3	4.39231742277876	8.7279204545632	0	-1	-1	-1	3.70043971814109	-1	5.55458885167764	-1	8.19967234483636	-1	-1	1	-1	-1	6.3037807481771	-1	7.01122725542325	-1	4	5.75488750216347	-1	-1	-1	4.16992500144231	-1	-1	-1	-1	-1	4.52356195605701	-1	3.16992500144231	-1	-1	-1	4.16992500144231	6.6724253419715	4.58496250072116	-1	-1	-1	-1	-1	-1	5.70043971814109	-1	-1	-1	-1	-1	-1	7.98299357469431	-1	-1	-1	3.32192809488736	-1	-1	2.32192809488736	1.58496250072116	4.08746284125034	-1	3.70043971814109	-1	7.05528243550119	4.4594316186373	-1	5.20945336562895	-1	2.32192809488736	-1	-1	3.90689059560852	-1	-1	-1	-1	4.58496250072116	6.16992500144231	-1	-1	4.39231742277876	3	-1	-1	3.32192809488736	1	0	4.85798099512757	-1	-1	-1	-1	-1	3.58496250072116	-1	3	2.32192809488736	4.75488750216347	-1	-1	2.8073549220576	-1	0	1	-1	-1	-1	-1	3.4594316186373	3.4594316186373	-1	-1	-1	3.16992500144231	4.8073549220576	-1	1	1.58496250072116	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	2.58496250072116	-1	-1	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	0	-1	4.08746284125034	3.16992500144231	-1	1	-1	-1	-1	-1	-1	1.58496250072116	-1	1	0	-1	0	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	1	-1
d16_1270_1	7.33985000288462	2.58496250072116	10.3320365483617	7.38370429247405	-1	-1	8.11374216604919	-1	7.97727992349992	-1	6.74146698640115	-1	-1	-1	-1	-1	2	4.58496250072116	4.90689059560852	1	7.91886323727459	1.58496250072116	-1	2.58496250072116	-1	-1	2.58496250072116	-1	-1	-1	2.8073549220576	5.04439411935845	-1	-1	-1	-1	0	5.04439411935845	-1	5.35755200461808	-1	-1	-1	-1	-1	-1	5.93073733756289	-1	-1	0	-1	-1	-1	-1	3.32192809488736	-1	-1	0	3.58496250072116	-1	-1	4.32192809488736	0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	0	2.58496250072116	-1	-1	2.8073549220576	1	-1	-1	-1	-1	2.58496250072116	2.8073549220576	2	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	2.32192809488736	-1	-1	-1	2	-1	-1	2	-1	-1	-1	-1	-1	-1	1	-1	1.58496250072116	0	-1	3	1	-1	-1	-1	-1	-1	-1	0	-1	-1	3.70043971814109	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1
d16_1270_2	7.98868468677217	6.82017896241519	10.3575520046181	8.52356195605701	-1	-1	5.58496250072116	-1	7.43462822763672	-1	7.33985000288462	-1	-1	-1	-1	0	4.52356195605701	5.52356195605701	7.02236781302845	3.58496250072116	6.2667865406949	1.58496250072116	-1	2.8073549220576	-1	-1	2.8073549220576	-1	-1	-1	1	3.90689059560852	-1	-1	-1	-1	-1	3.8073549220576	-1	4.64385618977472	1.58496250072116	-1	-1	-1	-1	-1	4.58496250072116	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	1	3.4594316186373	0	-1	0	-1	-1	-1	-1	0	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	2	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	-1	-1	-1	4.52356195605701	-1	-1	0	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1270_3	7.59245703726808	5.95419631038687	10.4645457503339	8.13442632022093	-1	-1	6.55458885167764	-1	7.76155123244448	-1	7.54689445988764	0	-1	-1	-1	4.08746284125034	3.8073549220576	5.39231742277876	4.16992500144231	3.8073549220576	6.71424551766612	0	-1	4.08746284125034	-1	-1	3.16992500144231	-1	-1	-1	2.32192809488736	4	-1	-1	-1	-1	-1	2.32192809488736	-1	6.53915881110803	2.32192809488736	-1	-1	-1	-1	-1	4.32192809488736	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	2	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	1	-1	2.32192809488736	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	3	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	0	-1	-1	-1	0	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	2	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1271_1	6.68650052718322	9.54882190845875	0	5.08746284125034	-1	-1	5.49185309632967	-1	7.01122725542325	-1	7.76818432477693	-1	0	-1	-1	-1	7.17990909001493	-1	0	-1	4.58496250072116	6	-1	-1	-1	5.58496250072116	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	-1	-1	0	6.12928301694497	5.70043971814109	2.32192809488736	-1	-1	-1	-1	-1	-1	8.74483383749955	-1	-1	-1	-1	-1	-1	7.79441586635011	-1	-1	-1	-1	-1	-1	3	1.58496250072116	3.4594316186373	-1	3.58496250072116	-1	5.49185309632967	-1	-1	3.4594316186373	-1	0	-1	-1	-1	-1	-1	-1	-1	3.8073549220576	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1271_2	5.08746284125034	9.29232163280204	2.32192809488736	1.58496250072116	-1	-1	7.09803208296053	-1	4.58496250072116	-1	6.7279204545632	-1	-1	1.58496250072116	-1	-1	7.2667865406949	-1	-1	-1	5.08746284125034	5.04439411935845	-1	-1	-1	4.85798099512757	-1	-1	-1	-1	-1	5.6724253419715	-1	-1	-1	-1	1.58496250072116	5	5.90689059560852	2.32192809488736	-1	-1	-1	-1	-1	-1	8.48381577726426	-1	-1	0	-1	-1	-1	8.27612440527424	-1	-1	-1	-1	-1	-1	2.32192809488736	3	3.70043971814109	-1	6.4093909361377	-1	4.4594316186373	4.32192809488736	-1	3	-1	0	-1	-1	-1	-1	-1	-1	-1	5.78135971352466	5.4594316186373	-1	-1	-1	1	-1	-1	1.58496250072116	-1	0	4.70043971814109	-1	-1	-1	-1	4.70043971814109	-1	-1	0	0	-1	2	0	1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	0	-1	-1	-1	0	2	-1	-1	-1	-1	1	-1	1	-1	-1	3.90689059560852	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	4.85798099512757	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1
d16_1271_3	2	8.24317398347295	-1	-1	-1	-1	3.8073549220576	-1	4.75488750216347	-1	7.94836723158468	-1	-1	1	-1	-1	3.8073549220576	-1	5	-1	2.8073549220576	4.52356195605701	-1	-1	-1	3.8073549220576	-1	-1	-1	-1	-1	2.32192809488736	-1	2	-1	-1	6.55458885167764	2.32192809488736	4.16992500144231	4.32192809488736	-1	-1	-1	-1	-1	-1	6.82017896241519	-1	-1	-1	-1	-1	-1	7.75488750216347	-1	-1	-1	2.32192809488736	-1	-1	0	2	4.85798099512757	-1	7.38370429247405	-1	6.33985000288462	5.70043971814109	-1	4	-1	3.90689059560852	-1	-1	2	-1	-1	-1	-1	6.91886323727459	6.18982455888002	-1	-1	-1	5.35755200461808	-1	-1	5.49185309632967	-1	3.58496250072116	6.61470984411521	0	-1	-1	-1	2.8073549220576	2.58496250072116	-1	1	2.8073549220576	2.58496250072116	1	2.32192809488736	1.58496250072116	-1	4.8073549220576	4.8073549220576	-1	-1	-1	-1	3.90689059560852	-1	-1	-1	0	4.16992500144231	5.12928301694497	-1	0	2.32192809488736	-1	4	-1	0	-1	-1	3.58496250072116	-1	0	-1	-1	-1	3.32192809488736	1.58496250072116	-1	-1	-1	-1	2.8073549220576	-1	0	-1	3	-1	-1	-1	1	2	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	1	5.20945336562895	0	-1	-1	-1	-1	1	-1	0	1.58496250072116	3.90689059560852	3.4594316186373	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	0	-1	-1	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	1	-1
d16_1272_1	8.02790599656988	7.31288295528436	8.90689059560852	8.30833903013941	-1	-1	7.16992500144231	-1	6.97727992349992	-1	6.79441586635011	-1	-1	4.32192809488736	-1	3.4594316186373	4	4.39231742277876	4.58496250072116	6.16992500144231	6	6.10852445677817	-1	-1	-1	-1	1	-1	-1	-1	4.75488750216347	6.14974711950468	-1	-1	-1	-1	5.83289001416474	7.20945336562895	-1	7.32192809488736	3.32192809488736	-1	-1	-1	-1	-1	3	-1	-1	5.4594316186373	-1	-1	-1	-1	1.58496250072116	-1	3.32192809488736	2.58496250072116	2.58496250072116	-1	3.4594316186373	4.39231742277876	4.32192809488736	-1	4.64385618977472	-1	0	1	-1	3.58496250072116	-1	1.58496250072116	-1	2.58496250072116	-1	-1	-1	-1	-1	4.4594316186373	3.16992500144231	-1	-1	1	1.58496250072116	-1	-1	3	1	1.58496250072116	4	2.8073549220576	3.16992500144231	-1	-1	-1	-1	-1	0	-1	4.90689059560852	-1	2.58496250072116	4.75488750216347	1	-1	1.58496250072116	-1	-1	-1	0	2.8073549220576	2	-1	-1	1	3.16992500144231	1.58496250072116	-1	-1	2.32192809488736	-1	-1	-1	0	-1	-1	1	0	3.32192809488736	-1	-1	2.32192809488736	3.70043971814109	1.58496250072116	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	3.4594316186373	1	0	-1	0	-1	0	-1	-1	1	-1	3.70043971814109	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1272_2	7.57742882803575	8.19475685442225	10.1786648510065	9.21674585819531	-1	0	2.32192809488736	-1	6.8073549220576	-1	5.8073549220576	4	-1	-1	-1	0	4.16992500144231	4.75488750216347	7.81378119121704	3	6.24792751344359	-1	-1	-1	-1	-1	1	0	-1	0	1	5.08746284125034	-1	-1	-1	-1	1	4.32192809488736	-1	5.12928301694497	1.58496250072116	-1	-1	-1	-1	-1	2	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	0	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
d16_1272_3	7.20945336562895	9.10852445677817	9.56985560833095	7.03342300153745	-1	-1	8.56605403817109	-1	7.66533591718518	-1	7.12928301694497	-1	-1	-1	-1	-1	5	3.16992500144231	4.95419631038687	5.55458885167764	5.90689059560852	6.20945336562895	-1	-1	-1	-1	4.16992500144231	-1	-1	-1	4.85798099512757	5.52356195605701	-1	-1	-1	-1	-1	4.32192809488736	-1	6.8703647195834	2.58496250072116	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	0	1.58496250072116	2.58496250072116	-1	2.32192809488736	4.16992500144231	-1	-1	0	-1	-1	0	-1	2.32192809488736	-1	1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	-1	-1	1	2.32192809488736	-1	0	1	0	-1	0	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	2.8073549220576	-1	-1	1	-1	2	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	-1	-1	1	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1
d16_1273_1	7.43462822763672	8.45532722030456	9.08480838780436	1.58496250072116	-1	-1	5	-1	8.27612440527424	-1	5.97727992349992	-1	-1	1	-1	2.58496250072116	7.85798099512757	6.12928301694497	5.93073733756289	7.37503943134692	7.05528243550119	7.17990909001493	-1	-1	-1	-1	7.68650052718322	3.70043971814109	-1	-1	7.01122725542325	0	-1	-1	-1	-1	-1	-1	-1	6.14974711950468	4.70043971814109	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	4.75488750216347	-1	-1	-1	-1	0	-1	-1	2.58496250072116	4.52356195605701	-1	4.64385618977472	3.90689059560852	0	-1	2	-1	-1	0	-1	-1	-1	-1	-1	4.24792751344359	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	0	0	-1	1.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	2.58496250072116	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1
d16_1273_3	6.59991284218713	7.22881869049588	9.90086680798075	1.58496250072116	-1	-1	4.70043971814109	-1	8.96866679319521	-1	6.4093909361377	-1	-1	1.58496250072116	-1	4	2.32192809488736	0	6.02236781302845	5.90689059560852	7.53915881110803	7.69348695749933	-1	-1	-1	-1	4.52356195605701	0	-1	-1	0	0	-1	-1	-1	-1	4.75488750216347	-1	-1	7.18982455888002	4.58496250072116	-1	-1	-1	-1	-1	2	-1	-1	5.70043971814109	-1	-1	-1	-1	1	-1	1	2	4.16992500144231	-1	3.8073549220576	4.39231742277876	2.58496250072116	-1	3.90689059560852	-1	-1	1.58496250072116	-1	2.32192809488736	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	2.32192809488736	3.58496250072116	-1	-1	1	0	-1	2	0	3.58496250072116	-1	-1	-1	-1	-1	1	2	-1	3.4594316186373	1	3.4594316186373	0	-1	-1	-1	-1	-1	-1	2.32192809488736	2.58496250072116	-1	-1	-1	1	-1	-1	-1	2	-1	1	-1	-1	-1	-1	-1	1	1	-1	0	-1	2	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	0	-1	-1	0	2.58496250072116	-1	-1	-1	0	0	-1	1.58496250072116	-1	-1	0	-1	-1	1	-1	-1	-1	-1	0	-1	1	0	-1	-1	-1	-1	2.32192809488736	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1
d16_1275_1	5.55458885167764	7.37503943134692	9.51175265376738	7.10852445677817	-1	1	5.88264304936184	0	8.91288933622996	-1	6.91886323727459	-1	-1	1	-1	6.58496250072116	3.90689059560852	4	6.75488750216347	5.49185309632967	7.33985000288462	6.84549005094437	-1	-1	-1	-1	4.24792751344359	-1	-1	-1	5.90689059560852	3.90689059560852	-1	3	-1	-1	-1	5.64385618977472	-1	7.82654848729092	3	-1	-1	-1	-1	-1	4.95419631038687	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	1	3.58496250072116	-1	3.58496250072116	1	1.58496250072116	0	-1	-1	6.59991284218713	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	1.58496250072116	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	0	-1	-1	-1	-1	1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	0	0	0	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1
d16_1275_2	6.12928301694497	6.70043971814109	9.09275714091985	6.75488750216347	-1	-1	8.40514146313634	-1	9.04984854945056	-1	7.7279204545632	0	-1	-1	-1	0	3.58496250072116	4.90689059560852	6.5077946401987	4.52356195605701	7.85174904141606	6.74146698640115	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	5.04439411935845	5.85798099512757	-1	-1	-1	0	-1	5.28540221886225	-1	6.24792751344359	1	-1	0	-1	0	-1	4.64385618977472	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	3.70043971814109	-1	0	3	1.58496250072116	-1	-1	-1	6.4262647547021	3.32192809488736	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	4.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	2.8073549220576	-1	-1	2	1.58496250072116	-1	-1	-1	1.58496250072116	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	0	1	2	-1	-1	2.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	4.32192809488736	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	1	-1	-1	-1	-1	1.58496250072116	-1	0	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1275_3	5.8073549220576	6.94251450533924	8.79766152585376	6.7279204545632	-1	-1	6.88264304936184	0	9.29920801838728	-1	7.76155123244448	-1	-1	-1	-1	2.58496250072116	4.39231742277876	4.95419631038687	7.24792751344359	6.90689059560852	7.34872815423108	7.54689445988764	-1	-1	-1	-1	5.24792751344359	-1	-1	-1	6.14974711950468	3.16992500144231	-1	2.32192809488736	-1	-1	-1	5	-1	6.59991284218713	3.8073549220576	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	3.4594316186373	-1	3.8073549220576	1.58496250072116	1	-1	-1	-1	7.10852445677817	0	-1	1	-1	1.58496250072116	-1	-1	-1	0	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1	2	1	-1	1.58496250072116	-1	-1	-1	-1	2.58496250072116	-1	-1	2.32192809488736	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
