clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.20627	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.17328	
k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790|f__FGB76790	2|1239|||	0.16623	
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349	2|1239|||	0.16166	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.15765	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.15088	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439|f__FGB28439	2|1239|||	0.14625	
k__Bacteria|p__Firmicutes|c__CFGB76351|o__OFGB76351|f__FGB76351	2|1239|||	0.14212	
k__Bacteria|p__Firmicutes|c__CFGB10344|o__OFGB10344|f__FGB10344	2|1239|||	0.13854	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	2|1224|28216|206389|75787	0.13729	
k__Bacteria|p__Firmicutes|c__CFGB76322|o__OFGB76322|f__FGB76322	2|1239|||	0.13197	
k__Bacteria|p__Firmicutes|c__CFGB37314|o__OFGB37314|f__FGB37314	2|1239|||	0.1311	
k__Bacteria|p__Firmicutes|c__CFGB76576|o__OFGB76576|f__FGB76576	2|1239|||	0.12143	
k__Bacteria|p__Firmicutes|c__CFGB76310|o__OFGB76310|f__FGB76310	2|1239|||	0.10899	
k__Bacteria|p__Firmicutes|c__CFGB76235|o__OFGB76235|f__FGB76235	2|1239|||	0.10561	
k__Bacteria|p__Firmicutes|c__CFGB28310|o__OFGB28310|f__FGB28310	2|1239|||	0.10543	
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.10004	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76313|o__OFGB76313|f__FGB76313	2||||	0.08821	
k__Bacteria|p__Firmicutes|c__CFGB76170|o__OFGB76170|f__FGB76170	2|1239|||	0.08678	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.07819	
k__Bacteria|p__Firmicutes|c__CFGB76074|o__OFGB76074|f__FGB76074	2|1239|||	0.07793	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	2|1239|||	0.07754	
k__Bacteria|p__Firmicutes|c__CFGB49426|o__OFGB49426|f__FGB49426	2|1239|||	0.07222	
k__Bacteria|p__Firmicutes|c__CFGB75925|o__OFGB75925|f__FGB75925	2|1239|||	0.05957	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	2|1239|1737404|1737405|1570339	0.05069	
k__Bacteria|p__Firmicutes|c__CFGB76536|o__OFGB76536|f__FGB76536	2|1239|||	0.04598	
k__Bacteria|p__Firmicutes|c__CFGB9589|o__OFGB9589|f__FGB9589	2|1239|||	0.03817	
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644|f__FGB9644	2|1239|||	0.02902	
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517|f__FGB9517	2|1239|||	0.0273	
k__Bacteria|p__Firmicutes|c__CFGB8152|o__OFGB8152|f__FGB8152	2|1239|||	0.02696	
k__Bacteria|p__Firmicutes|c__CFGB1494|o__OFGB1494|f__FGB1494	2|1239|||	0.01955	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.01631	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	0.01231	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.01089	
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253|f__FGB10253	2|1239|||	0.01028	
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.00987	
k__Bacteria|p__Firmicutes|c__CFGB73904|o__OFGB73904|f__FGB73904	2|1239|||	0.00919	
k__Bacteria|p__Firmicutes|c__CFGB10289|o__OFGB10289|f__FGB10289	2|1239|||	0.00887	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	2|1239|186801|186802|990719	0.00834	
k__Bacteria|p__Firmicutes|c__CFGB76081|o__OFGB76081|f__FGB76081	2|1239|||	0.00795	
k__Bacteria|p__Firmicutes|c__CFGB76226|o__OFGB76226|f__FGB76226	2|1239|||	0.0069	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	2|201174|84992|84993|2448023	0.00665	
k__Bacteria|p__Firmicutes|c__CFGB28820|o__OFGB28820|f__FGB28820	2|1239|||	0.00466	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.00449	
k__Bacteria|p__Firmicutes|c__CFGB72709|o__OFGB72709|f__FGB72709	2|1239|||	0.00404	
k__Bacteria|p__Firmicutes|c__CFGB10667|o__OFGB10667|f__FGB10667	2|1239|||	0.00373	
k__Bacteria|p__Firmicutes|c__CFGB28879|o__OFGB28879|f__FGB28879	2|1239|||	0.00345	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.00201	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138|f__FGB76138	2||||	0.00109	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565|f__FGB76565	2|1239|||	0.00031	
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659|f__FGB9659	2|1239|||	0.00031	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB27876	2|1239|186801|186802|186803|	24.35528	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB79594	2|1224|28216|||	9.44531	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	2|976|200643|171549|2005519|397864	9.35816	
k__Bacteria|p__Bacteroidetes|c__CFGB76111|o__OFGB76111|f__FGB76111|g__GGB79628	2|976||||	9.10291	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB3583	2|976|200643|171549|2005473|	3.80926	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	2|976|200643|171549|2005525|375288	2.79518	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28988	2|1239|186801|186802|186803|	2.2865	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Schaedlerella	2|1239|186801|186802|186803|2676048	2.27823	
k__Bacteria|p__Tenericutes|c__CFGB1791|o__OFGB1791|f__FGB1791|g__GGB31312	2|544448||||	2.20941	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2|201174|84998|1643822|1643826|447020	2.13918	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB30861	2|1239|186801|186802|186803|	1.9863	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB75109	2|1239|186801|186802|186803|	1.85404	
