clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138|f__FGB76138	2||||	0.1307	
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644|f__FGB9644	2|1239|||	0.11166	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.10057	
k__Bacteria|p__Firmicutes|c__CFGB76081|o__OFGB76081|f__FGB76081	2|1239|||	0.0938	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	2|1239|186801|186802|990719	0.09137	
k__Bacteria|p__Firmicutes|c__CFGB76310|o__OFGB76310|f__FGB76310	2|1239|||	0.08267	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439|f__FGB28439	2|1239|||	0.08142	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.0635	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	2|201174|84992|84993|2448023	0.05813	
k__Bacteria|p__Firmicutes|c__CFGB76354|o__OFGB76354|f__FGB76354	2|1239|||	0.05278	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565|f__FGB76565	2|1239|||	0.04934	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.04096	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.04078	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	2|1239|||	0.03925	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.03373	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355|f__FGB76355	2|1239|||	0.02549	
k__Bacteria|p__Firmicutes|c__CFGB48875|o__OFGB48875|f__FGB48875	2|1239|||	0.02479	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76244|o__OFGB76244|f__FGB76244	2||||	0.01735	
k__Bacteria|p__Firmicutes|c__CFGB76071|o__OFGB76071|f__FGB76071	2|1239|||	0.01513	
k__Bacteria|p__Firmicutes|c__CFGB1814|o__OFGB1814|f__FGB1814	2|1239|||	0.01131	
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.01015	
k__Bacteria|p__Firmicutes|c__CFGB75984|o__OFGB75984|f__FGB75984	2|1239|||	0.00941	
